"name","region","sub_region_1","sub_region_2","date","measure","fraction","value","value_daily","value_7_day_rolling_avg","value_7_day_rolling_avg_daily"
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-11","covN2","solid",3.693775,1.686035,1.902335,-1.37473625
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-14","covN2","solid",2.27771,-1.416065,2.65974166666667,0.75740666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-16","covN2","solid",0.00549,-2.27222,1.992325,-0.66741666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-18","covN2","solid",2.55747,2.55198,1.61355666666667,-0.37876833333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-21","covN2","solid",1.00148,-1.55599,1.18814666666667,-0.42541
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-22","covN2","solid",1.95125,0.94977,1.3789225,0.19077583333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-23","covN2","solid",0.887775,-1.063475,1.59949375,0.22057125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-29","covN2","solid",0.00549,-0.882285,0.4466325,-1.15286125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-30","covN2","solid",0.00549,0,0.00549,-0.4411425
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2020-12-31","covN2","solid",0.89808,0.89259,0.30302,0.29753
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-04","covN2","solid",0.06689,-0.83119,0.2439875,-0.0590325
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-06","covN2","solid",0.00549,-0.0614,0.323486666666667,0.079499166666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-08","covN2","solid",0.00549,0,0.0259566666666667,-0.29753
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-11","covN2","solid",0.82763,0.82214,0.279536666666667,0.25358
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-13","covN2","solid",0.87058,0.04295,0.5679,0.288363333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-15","covN2","solid",0.7686,-0.10198,0.82227,0.25437
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-18","covN2","solid",0.9328,0.1642,0.857326666666667,0.0350566666666671
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-20","covN2","solid",1.618475,0.685675,1.106625,0.249298333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-22","covN2","solid",0.55104,-1.067435,1.034105,-0.0725199999999999
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-25","covN2","solid",3.980475,3.429435,2.04999666666667,1.01589166666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-27","covN2","solid",2.042665,-1.93781,2.19139333333333,0.14139666666666
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-01-29","covN2","solid",2.38681,0.344145,2.80331666666667,0.61192333333334
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-01","covN2","solid",0.36178,-2.02503,1.597085,-1.20623166666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-03","covN2","solid",0.00549,-0.35629,0.918026666666667,-0.679058333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-05","covN2","solid",0.72941,0.72392,0.36556,-0.552466666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-08","covN2","solid",0.47257,-0.25684,0.40249,0.03693
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-10","covN2","solid",0.00549,-0.46708,0.40249,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-12","covN2","solid",2.148625,2.143135,0.875561666666667,0.473071666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-15","covN2","solid",0.85941,-1.289215,1.00450833333333,0.128946666666663
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-17","covN2","solid",0.93471,0.0753,1.31424833333333,0.30974
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-19","covN2","solid",0.00549,-0.92922,0.59987,-0.71437833333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-22","covN2","solid",0.00549,0,0.31523,-0.28464
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-24","covN2","solid",1.73582,1.73033,0.582266666666667,0.267036666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-02-26","covN2","solid",2.36136,0.62554,1.36755666666667,0.785290000000003
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-01","covN2","solid",0.00549,-2.35587,1.36755666666667,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-03","covN2","solid",0.00549,0,0.79078,-0.57677666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-05","covN2","solid",0.92453,0.91904,0.311836666666667,-0.478943333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-08","covN2","solid",0.00549,-0.91904,0.311836666666667,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-10","covN2","solid",0.00549,0,0.311836666666667,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-12","covN2","solid",0.00549,0,0.00549,-0.306346666666667
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-15","covN2","solid",0.00549,0,0.00549,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-17","covN2","solid",0.00549,0,0.00549,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-19","covN2","solid",0.46249,0.457,0.157823333333333,0.152333333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-22","covN2","solid",0.65782,0.19533,0.375266666666667,0.217443333333334
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-24","covN2","solid",0.60832,-0.0495,0.57621,0.200943333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-26","covN2","solid",0.00549,-0.60283,0.423876666666667,-0.152333333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-29","covN2","solid",0.00549,0,0.206433333333333,-0.217443333333334
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-03-31","covN2","solid",0.00549,0,0.00549,-0.200943333333333
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-05","covN2","solid",0.00549,0,0.00549,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-07","covN2","solid",1.30502,1.29953,0.655255,0.649765
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-12","covN2","solid",1.078105,-0.226915,1.1915625,0.5363075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-14","covN2","solid",5.99175,4.913645,3.5349275,2.343365
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-19","covN2","solid",2.08211,-3.90964,4.03693,0.5020025
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-21","covN2","solid",9.28426,7.20215,5.683185,1.646255
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-26","covN2","solid",23.08957,13.80531,16.186915,10.50373
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-04-28","covN2","solid",52.49829,29.40872,37.79393,21.607015
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-03","covN2","solid",48.89734,-3.60095,50.697815,12.903885
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-05","covN2","solid",61.408385,12.511045,55.1528625,4.4550475
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-10","covN2","solid",18.865045,-42.54334,40.136715,-15.0161475
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-12","covN2","solid",37.187425,18.32238,28.026235,-12.11048
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-17","covN2","solid",21.866005,-15.32142,29.526715,1.50048
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-19","covN2","solid",25.468545,3.60254,23.667275,-5.85944
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-24","covN2","solid",18.78542,-6.683125,22.1269825,-1.5402925
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-26","covN2","solid",12.20277,-6.58265,15.494095,-6.6328875
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-05-31","covN2","solid",0.00549,-12.19728,6.10413,-9.389965
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-02","covN2","solid",1.24901,1.24352,0.62725,-5.47688
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-07","covN2","solid",20.211975,18.962965,10.7304925,10.1032425
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-09","covN2","solid",10.3105,-9.901475,15.2612375,4.530745
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-14","covN2","solid",1.958715,-8.351785,6.1346075,-9.12663
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-16","covN2","solid",2.87954,0.920825,2.4191275,-3.71548
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-21","covN2","solid",10.19397,7.31443,6.536755,4.1176275
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-23","covN2","solid",3.9951,-6.19887,7.094535,0.557779999999999
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-28","covN2","solid",2.4824,-1.5127,3.23875,-3.855785
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-06-30","covN2","solid",0.970375,-1.512025,1.7263875,-1.5123625
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-05","covN2","solid",3.081265,2.11089,2.02582,0.2994325
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-07","covN2","solid",4.352645,1.27138,3.716955,1.691135
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-12","covN2","solid",1.257715,-3.09493,2.80518,-0.911775
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-14","covN2","solid",1.15683,-0.100885,1.2072725,-1.5979075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-19","covN2","solid",0.00549,-1.15134,0.58116,-0.6261125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-22","covN2","solid",2.055045,2.049555,1.0302675,0.4491075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-26","covN2","solid",0.00549,-2.049555,1.0302675,0
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-07-28","covN2","solid",1.05004,1.04455,1.03685833333333,0.00659083333333021
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-02","covN2","solid",1.02,-0.0300400000000001,1.03502,-0.00183833333333006
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-04","covN2","solid",7.013155,5.993155,4.0165775,2.9815575
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-09","covN2","solid",0.00549,-7.007665,3.5093225,-0.507255
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-11","covN2","solid",3.7896,3.78411,1.897545,-1.6117775
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-16","covN2","solid",0.61424,-3.17536,2.20192,0.304375
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-18","covN2","solid",1.67298,1.05874,1.14361,-1.05831
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-23","covN2","solid",4.56869,2.89571,3.120835,1.977225
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-25","covN2","solid",4.61558,0.0468899999999994,4.592135,1.4713
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-08-30","covN2","solid",0.83659,-3.77899,2.726085,-1.86605
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-06","covN2","solid",88.320935,87.484345,88.320935,85.59485
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-08","covN2","solid",11.22617,-77.094765,49.7735525,-38.5473825
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-13","covN2","solid",5.951195,-5.274975,8.5886825,-41.18487
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-15","covN2","solid",3.09943,-2.851765,4.5253125,-4.06337
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-20","covN2","solid",8.007665,4.908235,5.5535475,1.028235
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-22","covN2","solid",18.908255,10.90059,13.45796,7.9044125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-27","covN2","solid",7.23457,-11.673685,13.0714125,-0.386547500000001
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-09-29","covN2","solid",4.77274,-2.46183,6.003655,-7.0677575
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-04","covN2","solid",11.794285,7.021545,8.2835125,2.2798575
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-06","covN2","solid",18.031745,6.23746,14.913015,6.6295025
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-11","covN2","solid",9.567235,-8.46451,13.79949,-1.113525
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-13","covN2","solid",14.69657,5.129335,12.1319025,-1.6675875
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-18","covN2","solid",8.607225,-6.089345,11.6518975,-0.480005
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-20","covN2","solid",9.9865,1.379275,9.2968625,-2.355035
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-25","covN2","solid",12.369475,2.382975,11.1779875,1.881125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-10-27","covN2","solid",8.24837,-4.121105,10.3089225,-0.869065000000001
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-01","covN2","solid",3.62884,-4.61953,5.938605,-4.3703175
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-03","covN2","solid",9.69011,6.06127,6.659475,0.72087
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-08","covN2","solid",2.78809,-6.90202,6.2391,-0.420375
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-10","covN2","solid",14.240725,11.452635,8.5144075,2.2753075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-15","covN2","solid",13.885285,-0.35544,14.063005,5.5485975
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-17","covN2","solid",1.26259,-12.622695,7.5739375,-6.4890675
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-22","covN2","solid",19.696765,18.434175,10.4796775,2.90574
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-24","covN2","solid",16.22966,-3.467105,17.9632125,7.483535
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-11-29","covN2","solid",4.415655,-11.814005,10.3226575,-7.640555
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-01","covN2","solid",1.71141,-2.704245,3.0635325,-7.259125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-06","covN2","solid",1.08286,-0.62855,1.397135,-1.6663975
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-08","covN2","solid",0.00549,-1.07737,0.544175,-0.85296
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-13","covN2","solid",17.68319,17.6777,8.84434,8.300165
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-15","covN2","solid",16.392865,-1.290325,17.0380275,8.1936875
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-20","covN2","solid",50.228695,33.83583,33.31078,16.2727525
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-22","covN2","solid",95.517365,45.28867,72.87303,39.56225
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-27","covN2","solid",495.45486,399.937495,295.4861125,222.6130825
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2021-12-29","covN2","solid",70.26616,-425.1887,282.86051,-12.6256025
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-03","covN2","solid",116.87662,46.61046,93.57139,-189.28912
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-05","covN2","solid",120.171045,3.294425,118.5238325,24.9524425
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-10","covN2","solid",60.090385,-60.08066,90.130715,-28.3931175
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-12","covN2","solid",276.250065,216.15968,168.170225,78.03951
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-17","covN2","solid",283.410755,7.16068999999999,279.83041,111.660185
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-19","covN2","solid",56.099775,-227.31098,169.755265,-110.075145
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-24","covN2","solid",104.71836,48.618585,80.4090675,-89.3461975
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-26","covN2","solid",116.009475,11.291115,110.3639175,29.95485
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-01-31","covN2","solid",37.46368,-78.545795,76.7365775,-33.62734
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-02","covN2","solid",43.02306,5.55938,40.24337,-36.4932075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-07","covN2","solid",38.20436,-4.8187,40.61371,0.370339999999999
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-09","covN2","solid",8.90749,-29.29687,23.555925,-17.057785
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-14","covN2","solid",44.533955,35.626465,26.7207225,3.1647975
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-16","covN2","solid",26.280945,-18.25301,35.40745,8.6867275
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-21","covN2","solid",7.75955,-18.521395,17.0202475,-18.3872025
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-23","covN2","solid",52.952165,45.192615,30.3558575,13.33561
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-02-28","covN2","solid",34.11876,-18.833405,43.5354625,13.179605
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-02","covN2","solid",20.888125,-13.230635,27.5034425,-16.03202
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-07","covN2","solid",18.7611,-2.127025,19.8246125,-7.67883
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-09","covN2","solid",6.750855,-12.010245,12.7559775,-7.068635
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-14","covN2","solid",5.19083,-1.560025,5.9708425,-6.785135
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-16","covN2","solid",14.137975,8.947145,9.6644025,3.69356
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-21","covN2","solid",11.526445,-2.61153,12.83221,3.1678075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-23","covN2","solid",25.026,13.499555,18.2762225,5.4440125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-28","covN2","solid",52.13246,27.10646,38.57923,20.3030075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-03-30","covN2","solid",41.489485,-10.642975,46.8109725,8.2317425
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-04","covN2","solid",90.0574,48.567915,65.7734425,18.96247
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-06","covN2","solid",73.772875,-16.284525,81.9151375,16.141695
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-11","covN2","solid",119.69289,45.920015,96.7328825,14.817745
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-13","covN2","solid",153.39293,33.70004,136.54291,39.8100275
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-18","covN2","solid",103.89959,-49.49334,128.64626,-7.89664999999999
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-20","covN2","solid",90.583655,-13.315935,97.2416225,-31.4046375
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-25","covN2","solid",78.323885,-12.25977,84.45377,-12.7878525
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-04-27","covN2","solid",158.168855,79.84497,118.24637,33.7926
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-02","covN2","solid",89.920115,-68.24874,124.044485,5.798115
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-04","covN2","solid",89.791305,-0.128810000000001,89.85571,-34.188775
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-09","covN2","solid",65.37949,-24.411815,77.5853975,-12.2703125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-11","covN2","solid",97.62079,32.2413,81.50014,3.9147425
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-16","covN2","solid",216.74156,119.12077,157.181175,75.681035
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-18","covN2","solid",45.93703,-170.80453,131.339295,-25.84188
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-23","covN2","solid",131.7398,85.80277,88.838415,-42.50088
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-25","covN2","solid",74.96532,-56.77448,103.35256,14.514145
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-05-30","covN2","solid",34.404305,-40.561015,54.6848125,-48.6677475
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-01","covN2","solid",136.634785,102.23048,85.519545,30.8347325
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-06","covN2","solid",271.78483,135.150045,204.2098075,118.6902625
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-08","covN2","solid",144.71613,-127.0687,208.25048,4.0406725
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-13","covN2","solid",32.527045,-112.189085,88.6215875,-119.6288925
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-15","covN2","solid",26.52865,-5.998395,29.5278475,-59.09374
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-20","covN2","solid",47.627965,21.099315,37.0783075,7.55046
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-22","covN2","solid",72.694525,25.06656,60.161245,23.0829375
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-27","covN2","solid",38.376935,-34.31759,55.53573,-4.625515
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-06-29","covN2","solid",19.824975,-18.55196,29.100955,-26.434775
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-04","covN2","solid",90.807445,70.98247,55.31621,26.215255
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-06","covN2","solid",154.079155,63.27171,122.4433,67.12709
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-11","covN2","solid",267.973715,113.89456,211.026435,88.583135
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-13","covN2","solid",134.166415,-133.8073,201.070065,-9.95636999999999
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-18","covN2","solid",546.512265,412.34585,340.33934,139.269275
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-20","covN2","solid",91.13336,-455.378905,318.8228125,-21.5165275
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-25","covN2","solid",37.099265,-54.034095,64.1163125,-254.7065
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-07-27","covN2","solid",36.224405,-0.874860000000005,36.661835,-27.4544775
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-01","covN2","solid",25.241085,-10.98332,30.732745,-5.92909
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-03","covN2","solid",67.04051,41.799425,46.1407975,15.4080525
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-08","covN2","solid",10.01014,-57.03037,38.525325,-7.6154725
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-10","covN2","solid",41.30225,31.29211,25.656195,-12.86913
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-15","covN2","solid",20.337375,-20.964875,30.8198125,5.1636175
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-17","covN2","solid",37.44229,17.104915,28.8898325,-1.92998
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-22","covN2","solid",45.456665,8.014375,41.4494775,12.559645
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-24","covN2","solid",42.906005,-2.55066,44.181335,2.7318575
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-29","covN2","solid",64.399015,21.49301,53.65251,9.471175
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-08-31","covN2","solid",51.374375,-13.02464,57.886695,4.234185
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-05","covN2","solid",47.345995,-4.02838,49.360185,-8.52651
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-07","covN2","solid",25.205115,-22.14088,36.275555,-13.08463
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-12","covN2","solid",36.96558,11.760465,31.0853475,-5.1902075
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-14","covN2","solid",17.98328,-18.9823,27.47443,-3.6109175
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-19","covN2","solid",13.21014,-4.77314,15.59671,-11.87772
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-21","covN2","solid",20.828105,7.617965,17.0191225,1.4224125
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-26","covN2","solid",12.551655,-8.27645,16.68988,-0.329242500000003
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-09-28","covN2","solid",22.49758,9.945925,17.5246175,0.834737500000003
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-10-03","covN2","solid",61.05203,38.55445,41.774805,24.2501875
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-10-05","covN2","solid",32.16392,-28.88811,46.607975,4.83317
"wastewater_copies_per_ml","NS","Halifax","Halifax Halifax","2022-10-10","covN2","solid",57.066545,24.902625,44.6152325,-1.99274250000001
