"name","region","date","value","update"
"cases","MB","2021-04-10",35101,1
"cases","MB","2021-04-11",35101,
"cases","MB","2021-04-12",35101,
"cases","MB","2021-04-13",35101,
"cases","MB","2021-04-14",35101,
"cases","MB","2021-04-15",35101,
"cases","MB","2021-04-16",35101,
"cases","MB","2021-04-17",35989,1
"cases","MB","2021-04-18",35989,
"cases","MB","2021-04-19",35989,
"cases","MB","2021-04-20",35989,
"cases","MB","2021-04-21",35989,
"cases","MB","2021-04-22",35989,
"cases","MB","2021-04-23",35989,
"cases","MB","2021-04-24",37339,1
"cases","MB","2021-04-25",37339,
"cases","MB","2021-04-26",37339,
"cases","MB","2021-04-27",37339,
"cases","MB","2021-04-28",37339,
"cases","MB","2021-04-29",37339,
"cases","MB","2021-04-30",37339,
"cases","MB","2021-05-01",38993,1
"cases","MB","2021-05-02",38993,
"cases","MB","2021-05-03",38993,
"cases","MB","2021-05-04",38993,
"cases","MB","2021-05-05",38993,
"cases","MB","2021-05-06",38993,
"cases","MB","2021-05-07",38993,
"cases","MB","2021-05-08",41422,1
"cases","MB","2021-05-09",41422,
"cases","MB","2021-05-10",41422,
"cases","MB","2021-05-11",41422,
"cases","MB","2021-05-12",41422,
"cases","MB","2021-05-13",41422,
"cases","MB","2021-05-14",41422,
"cases","MB","2021-05-15",44615,1
"cases","MB","2021-05-16",44615,
"cases","MB","2021-05-17",44615,
"cases","MB","2021-05-18",44615,
"cases","MB","2021-05-19",44615,
"cases","MB","2021-05-20",44615,
"cases","MB","2021-05-21",44615,
"cases","MB","2021-05-22",47977,1
"cases","MB","2021-05-23",47977,
"cases","MB","2021-05-24",47977,
"cases","MB","2021-05-25",47977,
"cases","MB","2021-05-26",47977,
"cases","MB","2021-05-27",47977,
"cases","MB","2021-05-28",47977,
"cases","MB","2021-05-29",50498,1
"cases","MB","2021-05-30",50498,
"cases","MB","2021-05-31",50498,
"cases","MB","2021-06-01",50498,
"cases","MB","2021-06-02",50498,
"cases","MB","2021-06-03",50498,
"cases","MB","2021-06-04",50498,
"cases","MB","2021-06-05",52530,1
"cases","MB","2021-06-06",52530,
"cases","MB","2021-06-07",52530,
"cases","MB","2021-06-08",52530,
"cases","MB","2021-06-09",52530,
"cases","MB","2021-06-10",52530,
"cases","MB","2021-06-11",52530,
"cases","MB","2021-06-12",54163,1
"cases","MB","2021-06-13",54163,
"cases","MB","2021-06-14",54163,
"cases","MB","2021-06-15",54163,
"cases","MB","2021-06-16",54163,
"cases","MB","2021-06-17",54163,
"cases","MB","2021-06-18",54163,
"cases","MB","2021-06-19",55238,1
"cases","MB","2021-06-20",55238,
"cases","MB","2021-06-21",55238,
"cases","MB","2021-06-22",55238,
"cases","MB","2021-06-23",55238,
"cases","MB","2021-06-24",55238,
"cases","MB","2021-06-25",55238,
"cases","MB","2021-06-26",55878,1
"cases","MB","2021-06-27",55878,
"cases","MB","2021-06-28",55878,
"cases","MB","2021-06-29",55878,
"cases","MB","2021-06-30",55878,
"cases","MB","2021-07-01",55878,
"cases","MB","2021-07-02",55878,
"cases","MB","2021-07-03",56353,1
"cases","MB","2021-07-04",56353,
"cases","MB","2021-07-05",56353,
"cases","MB","2021-07-06",56353,
"cases","MB","2021-07-07",56353,
"cases","MB","2021-07-08",56353,
"cases","MB","2021-07-09",56353,
"cases","MB","2021-07-10",56826,1
"cases","MB","2021-07-11",56826,
"cases","MB","2021-07-12",56826,
"cases","MB","2021-07-13",56826,
"cases","MB","2021-07-14",56826,
"cases","MB","2021-07-15",56826,
"cases","MB","2021-07-16",56826,
"cases","MB","2021-07-17",57124,1
"cases","MB","2021-07-18",57124,
"cases","MB","2021-07-19",57124,
"cases","MB","2021-07-20",57124,
"cases","MB","2021-07-21",57124,
"cases","MB","2021-07-22",57124,
"cases","MB","2021-07-23",57124,
"cases","MB","2021-07-24",57413,1
"cases","MB","2021-07-25",57413,
"cases","MB","2021-07-26",57413,
"cases","MB","2021-07-27",57413,
"cases","MB","2021-07-28",57413,
"cases","MB","2021-07-29",57413,
"cases","MB","2021-07-30",57413,
"cases","MB","2021-07-31",57620,1
"cases","MB","2021-08-01",57620,
"cases","MB","2021-08-02",57620,
"cases","MB","2021-08-03",57620,
"cases","MB","2021-08-04",57620,
"cases","MB","2021-08-05",57620,
"cases","MB","2021-08-06",57620,
"cases","MB","2021-08-07",57793,1
"cases","MB","2021-08-08",57793,
"cases","MB","2021-08-09",57793,
"cases","MB","2021-08-10",57793,
"cases","MB","2021-08-11",57793,
"cases","MB","2021-08-12",57793,
"cases","MB","2021-08-13",57793,
"cases","MB","2021-08-14",57996,1
"cases","MB","2021-08-15",57996,
"cases","MB","2021-08-16",57996,
"cases","MB","2021-08-17",57996,
"cases","MB","2021-08-18",57996,
"cases","MB","2021-08-19",57996,
"cases","MB","2021-08-20",57996,
"cases","MB","2021-08-21",58222,1
"cases","MB","2021-08-22",58222,
"cases","MB","2021-08-23",58222,
"cases","MB","2021-08-24",58222,
"cases","MB","2021-08-25",58222,
"cases","MB","2021-08-26",58222,
"cases","MB","2021-08-27",58222,
"cases","MB","2021-08-28",58608,1
"cases","MB","2021-08-29",58608,
"cases","MB","2021-08-30",58608,
"cases","MB","2021-08-31",58608,
"cases","MB","2021-09-01",58608,
"cases","MB","2021-09-02",58608,
"cases","MB","2021-09-03",58608,
"cases","MB","2021-09-04",58883,1
"cases","MB","2021-09-05",58883,
"cases","MB","2021-09-06",58883,
"cases","MB","2021-09-07",58883,
"cases","MB","2021-09-08",58883,
"cases","MB","2021-09-09",58883,
"cases","MB","2021-09-10",58883,
"cases","MB","2021-09-11",59275,1
"cases","MB","2021-09-12",59275,
"cases","MB","2021-09-13",59275,
"cases","MB","2021-09-14",59275,
"cases","MB","2021-09-15",59275,
"cases","MB","2021-09-16",59275,
"cases","MB","2021-09-17",59275,
"cases","MB","2021-09-18",59666,1
"cases","MB","2021-09-19",59666,
"cases","MB","2021-09-20",59666,
"cases","MB","2021-09-21",59666,
"cases","MB","2021-09-22",59666,
"cases","MB","2021-09-23",59666,
"cases","MB","2021-09-24",59666,
"cases","MB","2021-09-25",60100,1
"cases","MB","2021-09-26",60100,
"cases","MB","2021-09-27",60100,
"cases","MB","2021-09-28",60100,
"cases","MB","2021-09-29",60100,
"cases","MB","2021-09-30",60100,
"cases","MB","2021-10-01",60100,
"cases","MB","2021-10-02",60749,1
"cases","MB","2021-10-03",60749,
"cases","MB","2021-10-04",60749,
"cases","MB","2021-10-05",60749,
"cases","MB","2021-10-06",60749,
"cases","MB","2021-10-07",60749,
"cases","MB","2021-10-08",60749,
"cases","MB","2021-10-09",61462,1
"cases","MB","2021-10-10",61462,
"cases","MB","2021-10-11",61462,
"cases","MB","2021-10-12",61462,
"cases","MB","2021-10-13",61462,
"cases","MB","2021-10-14",61462,
"cases","MB","2021-10-15",61462,
"cases","MB","2021-10-16",62091,1
"cases","MB","2021-10-17",62091,
"cases","MB","2021-10-18",62091,
"cases","MB","2021-10-19",62091,
"cases","MB","2021-10-20",62091,
"cases","MB","2021-10-21",62091,
"cases","MB","2021-10-22",62091,
"cases","MB","2021-10-23",62695,1
"cases","MB","2021-10-24",62695,
"cases","MB","2021-10-25",62695,
"cases","MB","2021-10-26",62695,
"cases","MB","2021-10-27",62695,
"cases","MB","2021-10-28",62695,
"cases","MB","2021-10-29",62695,
"cases","MB","2021-10-30",63450,1
"cases","MB","2021-10-31",63450,
"cases","MB","2021-11-01",63450,
"cases","MB","2021-11-02",63450,
"cases","MB","2021-11-03",63450,
"cases","MB","2021-11-04",63450,
"cases","MB","2021-11-05",63450,
"cases","MB","2021-11-06",64390,1
"cases","MB","2021-11-07",64390,
"cases","MB","2021-11-08",64390,
"cases","MB","2021-11-09",64390,
"cases","MB","2021-11-10",64390,
"cases","MB","2021-11-11",64390,
"cases","MB","2021-11-12",64390,
"cases","MB","2021-11-13",65511,1
"cases","MB","2021-11-14",65511,
"cases","MB","2021-11-15",65511,
"cases","MB","2021-11-16",65511,
"cases","MB","2021-11-17",65511,
"cases","MB","2021-11-18",65511,
"cases","MB","2021-11-19",65511,
"cases","MB","2021-11-20",66542,1
"cases","MB","2021-11-21",66542,
"cases","MB","2021-11-22",66542,
"cases","MB","2021-11-23",66542,
"cases","MB","2021-11-24",66542,
"cases","MB","2021-11-25",66542,
"cases","MB","2021-11-26",66542,
"cases","MB","2021-11-27",67544,1
"cases","MB","2021-11-28",67544,
"cases","MB","2021-11-29",67544,
"cases","MB","2021-11-30",67544,
"cases","MB","2021-12-01",67544,
"cases","MB","2021-12-02",67544,
"cases","MB","2021-12-03",67544,
"cases","MB","2021-12-04",68499,1
"cases","MB","2021-12-05",68499,
"cases","MB","2021-12-06",68499,
"cases","MB","2021-12-07",68499,
"cases","MB","2021-12-08",68499,
"cases","MB","2021-12-09",68499,
"cases","MB","2021-12-10",68499,
"cases","MB","2021-12-11",69670,1
"cases","MB","2021-12-12",69670,
"cases","MB","2021-12-13",69670,
"cases","MB","2021-12-14",69670,
"cases","MB","2021-12-15",69670,
"cases","MB","2021-12-16",69670,
"cases","MB","2021-12-17",69670,
"cases","MB","2021-12-18",71061,1
"cases","MB","2021-12-19",71061,
"cases","MB","2021-12-20",71061,
"cases","MB","2021-12-21",71061,
"cases","MB","2021-12-22",71061,
"cases","MB","2021-12-23",71061,
"cases","MB","2021-12-24",71061,
"cases","MB","2021-12-25",74358,1
"cases","MB","2021-12-26",74358,
"cases","MB","2021-12-27",74358,
"cases","MB","2021-12-28",74358,
"cases","MB","2021-12-29",74358,
"cases","MB","2021-12-30",74358,
"cases","MB","2021-12-31",74358,
"cases","MB","2022-01-01",80096,1
"cases","MB","2022-01-02",80096,
"cases","MB","2022-01-03",80096,
"cases","MB","2022-01-04",80096,
"cases","MB","2022-01-05",80096,
"cases","MB","2022-01-06",80096,
"cases","MB","2022-01-07",80096,
"cases","MB","2022-01-08",94850,1
"cases","MB","2022-01-09",94850,
"cases","MB","2022-01-10",94850,
"cases","MB","2022-01-11",94850,
"cases","MB","2022-01-12",94850,
"cases","MB","2022-01-13",94850,
"cases","MB","2022-01-14",94850,
"cases","MB","2022-01-15",107838,1
"cases","MB","2022-01-16",107838,
"cases","MB","2022-01-17",107838,
"cases","MB","2022-01-18",107838,
"cases","MB","2022-01-19",107838,
"cases","MB","2022-01-20",107838,
"cases","MB","2022-01-21",107838,
"cases","MB","2022-01-22",114021,1
"cases","MB","2022-01-23",114021,
"cases","MB","2022-01-24",114021,
"cases","MB","2022-01-25",114021,
"cases","MB","2022-01-26",114021,
"cases","MB","2022-01-27",114021,
"cases","MB","2022-01-28",114021,
"cases","MB","2022-01-29",118862,1
"cases","MB","2022-01-30",118862,
"cases","MB","2022-01-31",118862,
"cases","MB","2022-02-01",118862,
"cases","MB","2022-02-02",118862,
"cases","MB","2022-02-03",118862,
"cases","MB","2022-02-04",118862,
"cases","MB","2022-02-05",122632,1
"cases","MB","2022-02-06",122632,
"cases","MB","2022-02-07",122632,
"cases","MB","2022-02-08",122632,
"cases","MB","2022-02-09",122632,
"cases","MB","2022-02-10",122632,
"cases","MB","2022-02-11",122632,
"cases","MB","2022-02-12",125844,1
"cases","MB","2022-02-13",125844,
"cases","MB","2022-02-14",125844,
"cases","MB","2022-02-15",125844,
"cases","MB","2022-02-16",125844,
"cases","MB","2022-02-17",125844,
"cases","MB","2022-02-18",125844,
"cases","MB","2022-02-19",128486,1
"cases","MB","2022-02-20",128486,
"cases","MB","2022-02-21",128486,
"cases","MB","2022-02-22",128486,
"cases","MB","2022-02-23",128486,
"cases","MB","2022-02-24",128486,
"cases","MB","2022-02-25",128486,
"cases","MB","2022-02-26",130277,1
"cases","MB","2022-02-27",130277,
"cases","MB","2022-02-28",130277,
"cases","MB","2022-03-01",130277,
"cases","MB","2022-03-02",130277,
"cases","MB","2022-03-03",130277,
"cases","MB","2022-03-04",130277,
"cases","MB","2022-03-05",131526,1
"cases","MB","2022-03-06",131526,
"cases","MB","2022-03-07",131526,
"cases","MB","2022-03-08",131526,
"cases","MB","2022-03-09",131526,
"cases","MB","2022-03-10",131526,
"cases","MB","2022-03-11",131526,
"cases","MB","2022-03-12",132681,1
"cases","MB","2022-03-13",132681,
"cases","MB","2022-03-14",132681,
"cases","MB","2022-03-15",132681,
"cases","MB","2022-03-16",132681,
"cases","MB","2022-03-17",132681,
"cases","MB","2022-03-18",132681,
"cases","MB","2022-03-19",133928,1
"cases","MB","2022-03-20",133928,
"cases","MB","2022-03-21",133928,
"cases","MB","2022-03-22",133928,
"cases","MB","2022-03-23",133928,
"cases","MB","2022-03-24",133928,
"cases","MB","2022-03-25",133928,
"cases","MB","2022-03-26",135214,1
"cases","MB","2022-03-27",135214,
"cases","MB","2022-03-28",135214,
"cases","MB","2022-03-29",135214,
"cases","MB","2022-03-30",135214,
"cases","MB","2022-03-31",135214,
"cases","MB","2022-04-01",135214,
"cases","MB","2022-04-02",136573,1
"cases","MB","2022-04-03",136573,
"cases","MB","2022-04-04",136573,
"cases","MB","2022-04-05",136573,
"cases","MB","2022-04-06",136573,
"cases","MB","2022-04-07",136573,
"cases","MB","2022-04-08",136573,
"cases","MB","2022-04-09",138271,1
"cases","MB","2022-04-10",138271,
"cases","MB","2022-04-11",138271,
"cases","MB","2022-04-12",138271,
"cases","MB","2022-04-13",138271,
"cases","MB","2022-04-14",138271,
"cases","MB","2022-04-15",138271,
"cases","MB","2022-04-16",139465,1
"cases","MB","2022-04-17",139465,
"cases","MB","2022-04-18",139465,
"cases","MB","2022-04-19",139465,
"cases","MB","2022-04-20",139465,
"cases","MB","2022-04-21",139465,
"cases","MB","2022-04-22",139465,
"cases","MB","2022-04-23",140931,1
"cases","MB","2022-04-24",140931,
"cases","MB","2022-04-25",140931,
"cases","MB","2022-04-26",140931,
"cases","MB","2022-04-27",140931,
"cases","MB","2022-04-28",140931,
"cases","MB","2022-04-29",140931,
"cases","MB","2022-04-30",141973,1
"cases","MB","2022-05-01",141973,
"cases","MB","2022-05-02",141973,
"cases","MB","2022-05-03",141973,
"cases","MB","2022-05-04",141973,
"cases","MB","2022-05-05",141973,
"cases","MB","2022-05-06",141973,
"cases","MB","2022-05-07",142875,1
"cases","MB","2022-05-08",142875,
"cases","MB","2022-05-09",142875,
"cases","MB","2022-05-10",142875,
"cases","MB","2022-05-11",142875,
"cases","MB","2022-05-12",142875,
"cases","MB","2022-05-13",142875,
"cases","MB","2022-05-14",143603,1
"cases","MB","2022-05-15",143603,
"cases","MB","2022-05-16",143603,
"cases","MB","2022-05-17",143603,
"cases","MB","2022-05-18",143603,
"cases","MB","2022-05-19",143603,
"cases","MB","2022-05-20",143603,
"cases","MB","2022-05-21",144140,1
"cases","MB","2022-05-22",144140,
"cases","MB","2022-05-23",144140,
"cases","MB","2022-05-24",144140,
"cases","MB","2022-05-25",144140,
"cases","MB","2022-05-26",144140,
"cases","MB","2022-05-27",144140,
"cases","MB","2022-05-28",144556,1
"cases","MB","2022-05-29",144556,
"cases","MB","2022-05-30",144556,
"cases","MB","2022-05-31",144556,
"cases","MB","2022-06-01",144556,
"cases","MB","2022-06-02",144556,
"cases","MB","2022-06-03",144556,
"cases","MB","2022-06-04",144895,1
"cases","MB","2022-06-05",144895,
"cases","MB","2022-06-06",144895,
"cases","MB","2022-06-07",144895,
"cases","MB","2022-06-08",144895,
"cases","MB","2022-06-09",144895,
"cases","MB","2022-06-10",144895,
"cases","MB","2022-06-11",145123,1
"cases","MB","2022-06-12",145123,
"cases","MB","2022-06-13",145123,
"cases","MB","2022-06-14",145123,
"cases","MB","2022-06-15",145123,
"cases","MB","2022-06-16",145123,
"cases","MB","2022-06-17",145123,
"cases","MB","2022-06-18",145326,1
"cases","MB","2022-06-19",145326,
"cases","MB","2022-06-20",145326,
"cases","MB","2022-06-21",145326,
"cases","MB","2022-06-22",145326,
"cases","MB","2022-06-23",145326,
"cases","MB","2022-06-24",145326,
"cases","MB","2022-06-25",145498,1
"cases","MB","2022-06-26",145498,
"cases","MB","2022-06-27",145498,
"cases","MB","2022-06-28",145498,
"cases","MB","2022-06-29",145498,
"cases","MB","2022-06-30",145498,
"cases","MB","2022-07-01",145498,
"cases","MB","2022-07-02",145623,1
"cases","MB","2022-07-03",145623,
"cases","MB","2022-07-04",145623,
"cases","MB","2022-07-05",145623,
"cases","MB","2022-07-06",145623,
"cases","MB","2022-07-07",145623,
"cases","MB","2022-07-08",145623,
"cases","MB","2022-07-09",145853,1
"cases","MB","2022-07-10",145853,
"cases","MB","2022-07-11",145853,
"cases","MB","2022-07-12",145853,
"cases","MB","2022-07-13",145853,
"cases","MB","2022-07-14",145853,
"cases","MB","2022-07-15",145853,
"cases","MB","2022-07-16",146024,1
"cases","MB","2022-07-17",146024,
"cases","MB","2022-07-18",146024,
"cases","MB","2022-07-19",146024,
"cases","MB","2022-07-20",146024,
"cases","MB","2022-07-21",146024,
"cases","MB","2022-07-22",146024,
"cases","MB","2022-07-23",146266,1
"cases","MB","2022-07-24",146266,
"cases","MB","2022-07-25",146266,
"cases","MB","2022-07-26",146266,
"cases","MB","2022-07-27",146266,
"cases","MB","2022-07-28",146266,
"cases","MB","2022-07-29",146266,
"cases","MB","2022-07-30",146524,1
"cases","MB","2022-07-31",146524,
"cases","MB","2022-08-01",146524,
"cases","MB","2022-08-02",146524,
"cases","MB","2022-08-03",146524,
"cases","MB","2022-08-04",146524,
"cases","MB","2022-08-05",146524,
"cases","MB","2022-08-06",146874,1
"cases","MB","2022-08-07",146874,
"cases","MB","2022-08-08",146874,
"cases","MB","2022-08-09",146874,
"cases","MB","2022-08-10",146874,
"cases","MB","2022-08-11",146874,
"cases","MB","2022-08-12",146874,
"cases","MB","2022-08-13",147329,1
"cases","MB","2022-08-14",147329,
"cases","MB","2022-08-15",147329,
"cases","MB","2022-08-16",147329,
"cases","MB","2022-08-17",147329,
"cases","MB","2022-08-18",147329,
"cases","MB","2022-08-19",147329,
"cases","MB","2022-08-20",147806,1
"cases","MB","2022-08-21",147806,
"cases","MB","2022-08-22",147806,
"cases","MB","2022-08-23",147806,
"cases","MB","2022-08-24",147806,
"cases","MB","2022-08-25",147806,
"cases","MB","2022-08-26",147806,
"cases","MB","2022-08-27",148428,1
"cases","MB","2022-08-28",148428,
"cases","MB","2022-08-29",148428,
"cases","MB","2022-08-30",148428,
"cases","MB","2022-08-31",148428,
"cases","MB","2022-09-01",148428,
"cases","MB","2022-09-02",148428,
"cases","MB","2022-09-03",148903,1
"cases","MB","2022-09-04",148903,
"cases","MB","2022-09-05",148903,
"cases","MB","2022-09-06",148903,
"cases","MB","2022-09-07",148903,
"cases","MB","2022-09-08",148903,
"cases","MB","2022-09-09",148903,
"cases","MB","2022-09-10",149245,1
"cases","MB","2022-09-11",149245,
"cases","MB","2022-09-12",149245,
"cases","MB","2022-09-13",149245,
"cases","MB","2022-09-14",149245,
"cases","MB","2022-09-15",149245,
"cases","MB","2022-09-16",149245,
"cases","MB","2022-09-17",149622,1
"cases","MB","2022-09-18",149622,
"cases","MB","2022-09-19",149622,
"cases","MB","2022-09-20",149622,
"cases","MB","2022-09-21",149622,
"cases","MB","2022-09-22",149622,
"cases","MB","2022-09-23",149622,
"cases","MB","2022-09-24",149908,1
"cases","MB","2022-09-25",149908,
"cases","MB","2022-09-26",149908,
"cases","MB","2022-09-27",149908,
"cases","MB","2022-09-28",149908,
"cases","MB","2022-09-29",149908,
"cases","MB","2022-09-30",149908,
"cases","MB","2022-10-01",150213,1
"cases","MB","2022-10-02",150213,
"cases","MB","2022-10-03",150213,
"cases","MB","2022-10-04",150213,
"cases","MB","2022-10-05",150213,
"cases","MB","2022-10-06",150213,
"cases","MB","2022-10-07",150213,
"cases","MB","2022-10-08",150554,1
"cases","MB","2022-10-09",150554,
"cases","MB","2022-10-10",150554,
"cases","MB","2022-10-11",150554,
"cases","MB","2022-10-12",150554,
"cases","MB","2022-10-13",150554,
"cases","MB","2022-10-14",150554,
"cases","MB","2022-10-15",150957,1
"cases","MB","2022-10-16",150957,
"cases","MB","2022-10-17",150957,
"cases","MB","2022-10-18",150957,
"cases","MB","2022-10-19",150957,
"cases","MB","2022-10-20",150957,
"cases","MB","2022-10-21",150957,
"cases","MB","2022-10-22",151319,1
"cases","MB","2022-10-23",151319,
"cases","MB","2022-10-24",151319,
"cases","MB","2022-10-25",151319,
"cases","MB","2022-10-26",151319,
"cases","MB","2022-10-27",151319,
"cases","MB","2022-10-28",151319,
"cases","MB","2022-10-29",151730,1
"cases","MB","2022-10-30",151730,
"cases","MB","2022-10-31",151730,
"cases","MB","2022-11-01",151730,
"cases","MB","2022-11-02",151730,
"cases","MB","2022-11-03",151730,
"cases","MB","2022-11-04",151730,
"cases","MB","2022-11-05",152072,1
"cases","MB","2022-11-06",152072,
"cases","MB","2022-11-07",152072,
"cases","MB","2022-11-08",152072,
"cases","MB","2022-11-09",152072,
"cases","MB","2022-11-10",152072,
"cases","MB","2022-11-11",152072,
"cases","MB","2022-11-12",152345,1
"cases","MB","2022-11-13",152345,
"cases","MB","2022-11-14",152345,
"cases","MB","2022-11-15",152345,
"cases","MB","2022-11-16",152345,
"cases","MB","2022-11-17",152345,
"cases","MB","2022-11-18",152345,
"cases","MB","2022-11-19",152659,1
"cases","MB","2022-11-20",152659,
"cases","MB","2022-11-21",152659,
"cases","MB","2022-11-22",152659,
"cases","MB","2022-11-23",152659,
"cases","MB","2022-11-24",152659,
"cases","MB","2022-11-25",152659,
"cases","MB","2022-11-26",152940,1
"cases","MB","2022-11-27",152940,
"cases","MB","2022-11-28",152940,
"cases","MB","2022-11-29",152940,
"cases","MB","2022-11-30",152940,
"cases","MB","2022-12-01",152940,
"cases","MB","2022-12-02",152940,
"cases","MB","2022-12-03",153194,1
"cases","MB","2022-12-04",153194,
"cases","MB","2022-12-05",153194,
"cases","MB","2022-12-06",153194,
"cases","MB","2022-12-07",153194,
"cases","MB","2022-12-08",153194,
"cases","MB","2022-12-09",153194,
"cases","MB","2022-12-10",153349,1
"cases","MB","2022-12-11",153349,
"cases","MB","2022-12-12",153349,
"cases","MB","2022-12-13",153349,
"cases","MB","2022-12-14",153349,
"cases","MB","2022-12-15",153349,
"cases","MB","2022-12-16",153349,
"cases","MB","2022-12-17",153507,1
"cases","MB","2022-12-18",153507,
"cases","MB","2022-12-19",153507,
"cases","MB","2022-12-20",153507,
"cases","MB","2022-12-21",153507,
"cases","MB","2022-12-22",153507,
"cases","MB","2022-12-23",153507,
"cases","MB","2022-12-24",153650,1
"cases","MB","2022-12-25",153650,
"cases","MB","2022-12-26",153650,
"cases","MB","2022-12-27",153650,
"cases","MB","2022-12-28",153650,
"cases","MB","2022-12-29",153650,
"cases","MB","2022-12-30",153650,
"cases","MB","2022-12-31",153784,1
"cases","MB","2023-01-01",153784,
"cases","MB","2023-01-02",153784,
"cases","MB","2023-01-03",153784,
"cases","MB","2023-01-04",153784,
"cases","MB","2023-01-05",153784,
"cases","MB","2023-01-06",153784,
"cases","MB","2023-01-07",153919,1
"cases","MB","2023-01-08",153919,
"cases","MB","2023-01-09",153919,
"cases","MB","2023-01-10",153919,
"cases","MB","2023-01-11",153919,
"cases","MB","2023-01-12",153919,
"cases","MB","2023-01-13",153919,
"cases","MB","2023-01-14",154041,1
"cases","MB","2023-01-15",154041,
"cases","MB","2023-01-16",154041,
"cases","MB","2023-01-17",154041,
"cases","MB","2023-01-18",154041,
"cases","MB","2023-01-19",154041,
"cases","MB","2023-01-20",154041,
"cases","MB","2023-01-21",154100,1
"cases","MB","2023-01-22",154100,
"cases","MB","2023-01-23",154100,
"cases","MB","2023-01-24",154100,
"cases","MB","2023-01-25",154100,
"cases","MB","2023-01-26",154100,
"cases","MB","2023-01-27",154100,
"cases","MB","2023-01-28",154196,1
"cases","MB","2023-01-29",154196,
"cases","MB","2023-01-30",154196,
"cases","MB","2023-01-31",154196,
"cases","MB","2023-02-01",154196,
"cases","MB","2023-02-02",154196,
"cases","MB","2023-02-03",154196,
"cases","MB","2023-02-04",154346,1
"cases","MB","2023-02-05",154346,
"cases","MB","2023-02-06",154346,
"cases","MB","2023-02-07",154346,
"cases","MB","2023-02-08",154346,
"cases","MB","2023-02-09",154346,
"cases","MB","2023-02-10",154346,
"cases","MB","2023-02-11",154494,1
"cases","MB","2023-02-12",154494,
"cases","MB","2023-02-13",154494,
"cases","MB","2023-02-14",154494,
"cases","MB","2023-02-15",154494,
"cases","MB","2023-02-16",154494,
"cases","MB","2023-02-17",154494,
"cases","MB","2023-02-18",154588,1
"cases","MB","2023-02-19",154588,
"cases","MB","2023-02-20",154588,
"cases","MB","2023-02-21",154588,
"cases","MB","2023-02-22",154588,
"cases","MB","2023-02-23",154588,
"cases","MB","2023-02-24",154588,
"cases","MB","2023-02-25",154712,1
"cases","MB","2023-02-26",154712,
"cases","MB","2023-02-27",154712,
"cases","MB","2023-02-28",154712,
"cases","MB","2023-03-01",154712,
"cases","MB","2023-03-02",154712,
"cases","MB","2023-03-03",154712,
"cases","MB","2023-03-04",154862,1
"cases","MB","2023-03-05",154862,
"cases","MB","2023-03-06",154862,
"cases","MB","2023-03-07",154862,
"cases","MB","2023-03-08",154862,
"cases","MB","2023-03-09",154862,
"cases","MB","2023-03-10",154862,
"cases","MB","2023-03-11",154992,1
"cases","MB","2023-03-12",154992,
"cases","MB","2023-03-13",154992,
"cases","MB","2023-03-14",154992,
"cases","MB","2023-03-15",154992,
"cases","MB","2023-03-16",154992,
"cases","MB","2023-03-17",154992,
"cases","MB","2023-03-18",155147,1
"cases","MB","2023-03-19",155147,
"cases","MB","2023-03-20",155147,
"cases","MB","2023-03-21",155147,
"cases","MB","2023-03-22",155147,
"cases","MB","2023-03-23",155147,
"cases","MB","2023-03-24",155147,
"cases","MB","2023-03-25",155300,1
"cases","MB","2023-03-26",155300,
"cases","MB","2023-03-27",155300,
"cases","MB","2023-03-28",155300,
"cases","MB","2023-03-29",155300,
"cases","MB","2023-03-30",155300,
"cases","MB","2023-03-31",155300,
"cases","MB","2023-04-01",155421,1
"cases","MB","2023-04-02",155421,
"cases","MB","2023-04-03",155421,
"cases","MB","2023-04-04",155421,
"cases","MB","2023-04-05",155421,
"cases","MB","2023-04-06",155421,
"cases","MB","2023-04-07",155421,
"cases","MB","2023-04-08",155553,1
"cases","MB","2023-04-09",155553,
"cases","MB","2023-04-10",155553,
"cases","MB","2023-04-11",155553,
"cases","MB","2023-04-12",155553,
"cases","MB","2023-04-13",155553,
"cases","MB","2023-04-14",155553,
"cases","MB","2023-04-15",155725,1
"cases","MB","2023-04-16",155725,
"cases","MB","2023-04-17",155725,
"cases","MB","2023-04-18",155725,
"cases","MB","2023-04-19",155725,
"cases","MB","2023-04-20",155725,
"cases","MB","2023-04-21",155725,
"cases","MB","2023-04-22",155848,1
"cases","MB","2023-04-23",155848,
"cases","MB","2023-04-24",155848,
"cases","MB","2023-04-25",155848,
"cases","MB","2023-04-26",155848,
"cases","MB","2023-04-27",155848,
"cases","MB","2023-04-28",155848,
"cases","MB","2023-04-29",155944,1
"cases","MB","2023-04-30",155944,
"cases","MB","2023-05-01",155944,
"cases","MB","2023-05-02",155944,
"cases","MB","2023-05-03",155944,
"cases","MB","2023-05-04",155944,
"cases","MB","2023-05-05",155944,
"cases","MB","2023-05-06",156049,1
"cases","MB","2023-05-07",156049,
"cases","MB","2023-05-08",156049,
"cases","MB","2023-05-09",156049,
"cases","MB","2023-05-10",156049,
"cases","MB","2023-05-11",156049,
"cases","MB","2023-05-12",156049,
"cases","MB","2023-05-13",156138,1
"cases","NB","2020-02-01",0,1
"cases","NB","2020-02-02",0,
"cases","NB","2020-02-03",0,
"cases","NB","2020-02-04",0,
"cases","NB","2020-02-05",0,
"cases","NB","2020-02-06",0,
"cases","NB","2020-02-07",0,
