"name","region","sub_region_1","date","value","value_daily"
"cases","ON","3557","2022-01-26",2650,38
"cases","ON","3558","2022-01-26",12141,81
"cases","ON","3560","2022-01-26",30914,322
"cases","ON","3561","2022-01-26",8651,99
"cases","ON","3562","2022-01-26",6397,100
"cases","ON","3563","2022-01-26",940,18
"cases","ON","3565","2022-01-26",37320,208
"cases","ON","3566","2022-01-26",16862,84
"cases","ON","3568","2022-01-26",33471,155
"cases","ON","3570","2022-01-26",93336,339
"cases","ON","3575","2022-01-26",9850,51
"cases","ON","3595","2022-01-26",263549,891
"cases","ON","3526","2022-01-27",3506,56
"cases","ON","3527","2022-01-27",9033,67
"cases","ON","3530","2022-01-27",49413,261
"cases","ON","3533","2022-01-27",5273,40
"cases","ON","3534","2022-01-27",6240,66
"cases","ON","3535","2022-01-27",5989,129
"cases","ON","3536","2022-01-27",39601,216
"cases","ON","3537","2022-01-27",45000,247
"cases","ON","3538","2022-01-27",5603,55
"cases","ON","3539","2022-01-27",4943,43
"cases","ON","3540","2022-01-27",5840,69
"cases","ON","3541","2022-01-27",8500,44
"cases","ON","3542","2022-01-27",8521,74
"cases","ON","3543","2022-01-27",5439,41
"cases","ON","3544","2022-01-27",28292,217
"cases","ON","3546","2022-01-27",30752,221
"cases","ON","3547","2022-01-27",2683,36
"cases","ON","3549","2022-01-27",3144,77
"cases","ON","3551","2022-01-27",56854,417
"cases","ON","3553","2022-01-27",163894,842
"cases","ON","3555","2022-01-27",4801,21
"cases","ON","3556","2022-01-27",4110,26
"cases","ON","3557","2022-01-27",2684,34
"cases","ON","3558","2022-01-27",12254,113
"cases","ON","3560","2022-01-27",31118,204
"cases","ON","3561","2022-01-27",8761,110
"cases","ON","3562","2022-01-27",6489,92
"cases","ON","3563","2022-01-27",941,1
"cases","ON","3565","2022-01-27",37604,284
"cases","ON","3566","2022-01-27",16965,103
"cases","ON","3568","2022-01-27",33705,234
"cases","ON","3570","2022-01-27",93654,318
"cases","ON","3575","2022-01-27",9930,80
"cases","ON","3595","2022-01-27",264563,1014
"cases","ON","3526","2022-01-28",3550,44
"cases","ON","3527","2022-01-28",9091,58
"cases","ON","3530","2022-01-28",49638,225
"cases","ON","3533","2022-01-28",5325,52
"cases","ON","3534","2022-01-28",6281,41
"cases","ON","3535","2022-01-28",6069,80
"cases","ON","3536","2022-01-28",39868,267
"cases","ON","3537","2022-01-28",45187,187
"cases","ON","3538","2022-01-28",5677,74
"cases","ON","3539","2022-01-28",5000,57
"cases","ON","3540","2022-01-28",5916,76
"cases","ON","3541","2022-01-28",8530,30
"cases","ON","3542","2022-01-28",8589,68
"cases","ON","3543","2022-01-28",5496,57
"cases","ON","3544","2022-01-28",28514,222
"cases","ON","3546","2022-01-28",30927,175
"cases","ON","3547","2022-01-28",2721,38
"cases","ON","3549","2022-01-28",3223,79
"cases","ON","3551","2022-01-28",57197,343
"cases","ON","3553","2022-01-28",164584,690
"cases","ON","3555","2022-01-28",4841,40
"cases","ON","3556","2022-01-28",4141,31
"cases","ON","3557","2022-01-28",2726,42
"cases","ON","3558","2022-01-28",12361,107
"cases","ON","3560","2022-01-28",31361,243
"cases","ON","3561","2022-01-28",8848,87
"cases","ON","3562","2022-01-28",6598,109
"cases","ON","3563","2022-01-28",959,18
"cases","ON","3565","2022-01-28",37820,216
"cases","ON","3566","2022-01-28",17065,100
"cases","ON","3568","2022-01-28",33960,255
"cases","ON","3570","2022-01-28",93961,307
"cases","ON","3575","2022-01-28",10004,74
"cases","ON","3595","2022-01-28",265408,845
"cases","ON","3526","2022-01-29",3616,66
"cases","ON","3527","2022-01-29",9146,55
"cases","ON","3530","2022-01-29",49824,186
"cases","ON","3533","2022-01-29",5359,34
"cases","ON","3534","2022-01-29",6345,64
"cases","ON","3535","2022-01-29",6140,71
"cases","ON","3536","2022-01-29",40016,148
"cases","ON","3537","2022-01-29",45374,187
"cases","ON","3538","2022-01-29",5721,44
"cases","ON","3539","2022-01-29",5036,36
"cases","ON","3540","2022-01-29",5982,66
"cases","ON","3541","2022-01-29",8601,71
"cases","ON","3542","2022-01-29",8674,85
"cases","ON","3543","2022-01-29",5556,60
"cases","ON","3544","2022-01-29",28768,254
"cases","ON","3546","2022-01-29",31139,212
"cases","ON","3547","2022-01-29",2750,29
"cases","ON","3549","2022-01-29",3272,49
"cases","ON","3551","2022-01-29",57485,288
"cases","ON","3553","2022-01-29",165247,663
"cases","ON","3555","2022-01-29",4886,45
"cases","ON","3556","2022-01-29",4192,51
"cases","ON","3557","2022-01-29",2759,33
"cases","ON","3558","2022-01-29",12443,82
"cases","ON","3560","2022-01-29",31555,194
"cases","ON","3561","2022-01-29",8945,97
"cases","ON","3562","2022-01-29",6689,91
"cases","ON","3563","2022-01-29",962,3
"cases","ON","3565","2022-01-29",38001,181
"cases","ON","3566","2022-01-29",17141,76
"cases","ON","3568","2022-01-29",34158,198
"cases","ON","3570","2022-01-29",94255,294
"cases","ON","3575","2022-01-29",10072,68
"cases","ON","3595","2022-01-29",266182,774
"cases","ON","3526","2022-01-30",3652,36
"cases","ON","3527","2022-01-30",9192,46
"cases","ON","3530","2022-01-30",49943,119
"cases","ON","3533","2022-01-30",5382,23
"cases","ON","3534","2022-01-30",6368,23
"cases","ON","3535","2022-01-30",6204,64
"cases","ON","3536","2022-01-30",40195,179
"cases","ON","3537","2022-01-30",45586,212
"cases","ON","3538","2022-01-30",5758,37
"cases","ON","3539","2022-01-30",5058,22
"cases","ON","3540","2022-01-30",6025,43
"cases","ON","3541","2022-01-30",8637,36
"cases","ON","3542","2022-01-30",8717,43
"cases","ON","3543","2022-01-30",5599,43
"cases","ON","3544","2022-01-30",28967,199
"cases","ON","3546","2022-01-30",31267,128
"cases","ON","3547","2022-01-30",2785,35
"cases","ON","3549","2022-01-30",3304,32
"cases","ON","3551","2022-01-30",57709,224
"cases","ON","3553","2022-01-30",165804,557
"cases","ON","3555","2022-01-30",4912,26
"cases","ON","3556","2022-01-30",4230,38
"cases","ON","3557","2022-01-30",2789,30
"cases","ON","3558","2022-01-30",12530,87
"cases","ON","3560","2022-01-30",31705,150
"cases","ON","3561","2022-01-30",9012,67
"cases","ON","3562","2022-01-30",6744,55
"cases","ON","3563","2022-01-30",967,5
"cases","ON","3565","2022-01-30",38151,150
"cases","ON","3566","2022-01-30",17209,68
"cases","ON","3568","2022-01-30",34323,165
"cases","ON","3570","2022-01-30",94489,234
"cases","ON","3575","2022-01-30",10135,63
"cases","ON","3595","2022-01-30",266903,721
"cases","ON","3526","2022-01-31",3702,50
"cases","ON","3527","2022-01-31",9219,27
"cases","ON","3530","2022-01-31",50062,119
"cases","ON","3533","2022-01-31",5411,29
"cases","ON","3534","2022-01-31",6398,30
"cases","ON","3535","2022-01-31",6224,20
"cases","ON","3536","2022-01-31",40313,118
"cases","ON","3537","2022-01-31",45759,173
"cases","ON","3538","2022-01-31",5785,27
"cases","ON","3539","2022-01-31",5094,36
"cases","ON","3540","2022-01-31",6063,38
"cases","ON","3541","2022-01-31",8650,13
"cases","ON","3542","2022-01-31",8738,21
"cases","ON","3543","2022-01-31",5623,24
"cases","ON","3544","2022-01-31",29099,132
"cases","ON","3546","2022-01-31",31390,123
"cases","ON","3547","2022-01-31",2813,28
"cases","ON","3549","2022-01-31",3317,13
"cases","ON","3551","2022-01-31",57910,201
"cases","ON","3553","2022-01-31",166235,431
"cases","ON","3555","2022-01-31",4942,30
"cases","ON","3556","2022-01-31",4250,20
"cases","ON","3557","2022-01-31",2822,33
"cases","ON","3558","2022-01-31",12572,42
"cases","ON","3560","2022-01-31",31768,63
"cases","ON","3561","2022-01-31",9088,76
"cases","ON","3562","2022-01-31",6782,38
"cases","ON","3563","2022-01-31",967,0
"cases","ON","3565","2022-01-31",38248,97
"cases","ON","3566","2022-01-31",17260,51
"cases","ON","3568","2022-01-31",34428,105
"cases","ON","3570","2022-01-31",94664,175
"cases","ON","3575","2022-01-31",10192,57
"cases","ON","3595","2022-01-31",267506,603
"cases","ON","3526","2022-02-01",3722,20
"cases","ON","3527","2022-02-01",9263,44
"cases","ON","3530","2022-02-01",50157,95
"cases","ON","3533","2022-02-01",5433,22
"cases","ON","3534","2022-02-01",6409,11
"cases","ON","3535","2022-02-01",6241,17
"cases","ON","3536","2022-02-01",40409,96
"cases","ON","3537","2022-02-01",45876,117
"cases","ON","3538","2022-02-01",5813,28
"cases","ON","3539","2022-02-01",5103,9
"cases","ON","3540","2022-02-01",6089,26
"cases","ON","3541","2022-02-01",8676,26
"cases","ON","3542","2022-02-01",8776,38
"cases","ON","3543","2022-02-01",5649,26
"cases","ON","3544","2022-02-01",29192,93
"cases","ON","3546","2022-02-01",31520,130
"cases","ON","3547","2022-02-01",2838,25
"cases","ON","3549","2022-02-01",3339,22
"cases","ON","3551","2022-02-01",58115,205
"cases","ON","3553","2022-02-01",166569,334
"cases","ON","3555","2022-02-01",4962,20
"cases","ON","3556","2022-02-01",4267,17
"cases","ON","3557","2022-02-01",2832,10
"cases","ON","3558","2022-02-01",12607,35
"cases","ON","3560","2022-02-01",31850,82
"cases","ON","3561","2022-02-01",9138,50
"cases","ON","3562","2022-02-01",6818,36
"cases","ON","3563","2022-02-01",969,2
"cases","ON","3565","2022-02-01",38329,81
"cases","ON","3566","2022-02-01",17304,44
"cases","ON","3568","2022-02-01",34521,93
"cases","ON","3570","2022-02-01",94797,133
"cases","ON","3575","2022-02-01",10221,29
"cases","ON","3595","2022-02-01",268112,606
"cases","ON","3526","2022-02-02",3771,49
"cases","ON","3527","2022-02-02",9316,53
"cases","ON","3530","2022-02-02",50332,175
"cases","ON","3533","2022-02-02",5456,23
"cases","ON","3534","2022-02-02",6455,46
"cases","ON","3535","2022-02-02",6301,60
"cases","ON","3536","2022-02-02",40569,160
"cases","ON","3537","2022-02-02",46052,176
"cases","ON","3538","2022-02-02",5871,58
"cases","ON","3539","2022-02-02",5137,34
"cases","ON","3540","2022-02-02",6121,32
"cases","ON","3541","2022-02-02",8731,55
"cases","ON","3542","2022-02-02",8794,18
"cases","ON","3543","2022-02-02",5714,65
"cases","ON","3544","2022-02-02",29356,164
"cases","ON","3546","2022-02-02",31640,120
"cases","ON","3547","2022-02-02",2874,36
"cases","ON","3549","2022-02-02",3373,34
"cases","ON","3551","2022-02-02",58398,283
"cases","ON","3553","2022-02-02",166931,362
"cases","ON","3555","2022-02-02",5000,38
"cases","ON","3556","2022-02-02",4314,47
"cases","ON","3557","2022-02-02",2861,29
"cases","ON","3558","2022-02-02",12643,36
"cases","ON","3560","2022-02-02",32018,168
"cases","ON","3561","2022-02-02",9222,84
"cases","ON","3562","2022-02-02",6887,69
"cases","ON","3563","2022-02-02",980,11
"cases","ON","3565","2022-02-02",38487,158
"cases","ON","3566","2022-02-02",17362,58
"cases","ON","3568","2022-02-02",34697,176
"cases","ON","3570","2022-02-02",95054,257
"cases","ON","3575","2022-02-02",10280,59
"cases","ON","3595","2022-02-02",268828,716
"cases","ON","3526","2022-02-03",3816,45
"cases","ON","3527","2022-02-03",9362,46
"cases","ON","3530","2022-02-03",50521,189
"cases","ON","3533","2022-02-03",5513,57
"cases","ON","3534","2022-02-03",6501,46
"cases","ON","3535","2022-02-03",6332,31
"cases","ON","3536","2022-02-03",40669,100
"cases","ON","3537","2022-02-03",46220,168
"cases","ON","3538","2022-02-03",5913,42
"cases","ON","3539","2022-02-03",5174,37
"cases","ON","3540","2022-02-03",6166,45
"cases","ON","3541","2022-02-03",8766,35
"cases","ON","3542","2022-02-03",8881,87
"cases","ON","3543","2022-02-03",5772,58
"cases","ON","3544","2022-02-03",29561,205
"cases","ON","3546","2022-02-03",31788,148
"cases","ON","3547","2022-02-03",2911,37
"cases","ON","3549","2022-02-03",3424,51
"cases","ON","3551","2022-02-03",58687,289
"cases","ON","3553","2022-02-03",167342,411
"cases","ON","3555","2022-02-03",5023,23
"cases","ON","3556","2022-02-03",4385,71
"cases","ON","3557","2022-02-03",2895,34
"cases","ON","3558","2022-02-03",12747,104
"cases","ON","3560","2022-02-03",32269,251
"cases","ON","3561","2022-02-03",9334,112
"cases","ON","3562","2022-02-03",6984,97
"cases","ON","3563","2022-02-03",988,8
"cases","ON","3565","2022-02-03",38662,175
"cases","ON","3566","2022-02-03",17417,55
"cases","ON","3568","2022-02-03",34855,158
"cases","ON","3570","2022-02-03",95191,137
"cases","ON","3575","2022-02-03",10353,73
"cases","ON","3595","2022-02-03",269501,673
"cases","ON","3526","2022-02-04",3882,66
"cases","ON","3527","2022-02-04",9402,40
"cases","ON","3530","2022-02-04",50694,173
"cases","ON","3533","2022-02-04",5567,54
"cases","ON","3534","2022-02-04",6537,36
"cases","ON","3535","2022-02-04",6386,54
"cases","ON","3536","2022-02-04",40782,113
"cases","ON","3537","2022-02-04",46410,190
"cases","ON","3538","2022-02-04",5951,38
"cases","ON","3539","2022-02-04",5231,57
"cases","ON","3540","2022-02-04",6208,42
"cases","ON","3541","2022-02-04",8815,49
"cases","ON","3542","2022-02-04",8969,88
"cases","ON","3543","2022-02-04",5827,55
"cases","ON","3544","2022-02-04",29725,164
"cases","ON","3546","2022-02-04",31955,167
"cases","ON","3547","2022-02-04",2947,36
"cases","ON","3549","2022-02-04",3490,66
"cases","ON","3551","2022-02-04",59026,339
"cases","ON","3553","2022-02-04",167731,389
"cases","ON","3555","2022-02-04",5047,24
"cases","ON","3556","2022-02-04",4422,37
"cases","ON","3557","2022-02-04",2927,32
"cases","ON","3558","2022-02-04",12828,81
"cases","ON","3560","2022-02-04",32498,229
"cases","ON","3561","2022-02-04",9430,96
"cases","ON","3562","2022-02-04",7068,84
"cases","ON","3563","2022-02-04",1010,22
"cases","ON","3565","2022-02-04",38769,107
"cases","ON","3566","2022-02-04",17492,75
"cases","ON","3568","2022-02-04",35001,146
"cases","ON","3570","2022-02-04",95370,179
"cases","ON","3575","2022-02-04",10396,43
"cases","ON","3595","2022-02-04",270177,676
"cases","ON","3526","2022-02-05",3946,64
"cases","ON","3527","2022-02-05",9431,29
"cases","ON","3530","2022-02-05",50839,145
"cases","ON","3533","2022-02-05",5595,28
"cases","ON","3534","2022-02-05",6549,12
"cases","ON","3535","2022-02-05",6431,45
"cases","ON","3536","2022-02-05",40890,108
"cases","ON","3537","2022-02-05",46544,134
"cases","ON","3538","2022-02-05",6001,50
"cases","ON","3539","2022-02-05",5254,23
"cases","ON","3540","2022-02-05",6257,49
"cases","ON","3541","2022-02-05",8882,67
"cases","ON","3542","2022-02-05",9001,32
"cases","ON","3543","2022-02-05",5886,59
"cases","ON","3544","2022-02-05",29878,153
"cases","ON","3546","2022-02-05",32079,124
"cases","ON","3547","2022-02-05",2987,40
"cases","ON","3549","2022-02-05",3532,42
"cases","ON","3551","2022-02-05",59208,182
"cases","ON","3553","2022-02-05",168041,310
"cases","ON","3555","2022-02-05",5088,41
"cases","ON","3556","2022-02-05",4450,28
"cases","ON","3557","2022-02-05",2955,28
"cases","ON","3558","2022-02-05",12865,37
"cases","ON","3560","2022-02-05",32666,168
"cases","ON","3561","2022-02-05",9528,98
"cases","ON","3562","2022-02-05",7154,86
"cases","ON","3563","2022-02-05",1023,13
"cases","ON","3565","2022-02-05",38879,110
"cases","ON","3566","2022-02-05",17536,44
"cases","ON","3568","2022-02-05",35142,141
"cases","ON","3570","2022-02-05",95533,163
"cases","ON","3575","2022-02-05",10453,57
"cases","ON","3595","2022-02-05",270671,494
"cases","ON","3526","2022-02-06",3989,43
"cases","ON","3527","2022-02-06",9474,43
"cases","ON","3530","2022-02-06",50950,111
"cases","ON","3533","2022-02-06",5621,26
"cases","ON","3534","2022-02-06",6574,25
"cases","ON","3535","2022-02-06",6471,40
"cases","ON","3536","2022-02-06",40954,64
"cases","ON","3537","2022-02-06",46672,128
"cases","ON","3538","2022-02-06",6041,40
"cases","ON","3539","2022-02-06",5266,12
"cases","ON","3540","2022-02-06",6279,22
"cases","ON","3541","2022-02-06",8914,32
"cases","ON","3542","2022-02-06",9068,67
"cases","ON","3543","2022-02-06",5944,58
"cases","ON","3544","2022-02-06",29997,119
"cases","ON","3546","2022-02-06",32229,150
"cases","ON","3547","2022-02-06",3017,30
"cases","ON","3549","2022-02-06",3556,24
"cases","ON","3551","2022-02-06",59361,153
"cases","ON","3553","2022-02-06",168340,299
"cases","ON","3555","2022-02-06",5119,31
"cases","ON","3556","2022-02-06",4491,41
"cases","ON","3557","2022-02-06",2974,19
"cases","ON","3558","2022-02-06",12937,72
"cases","ON","3560","2022-02-06",32794,128
"cases","ON","3561","2022-02-06",9623,95
"cases","ON","3562","2022-02-06",7195,41
"cases","ON","3563","2022-02-06",1025,2
"cases","ON","3565","2022-02-06",38979,100
"cases","ON","3566","2022-02-06",17597,61
"cases","ON","3568","2022-02-06",35262,120
"cases","ON","3570","2022-02-06",95704,171
"cases","ON","3575","2022-02-06",10505,52
"cases","ON","3595","2022-02-06",271139,468
"cases","ON","3526","2022-02-07",4020,31
"cases","ON","3527","2022-02-07",9489,15
"cases","ON","3530","2022-02-07",51030,80
"cases","ON","3533","2022-02-07",5660,39
"cases","ON","3534","2022-02-07",6584,10
"cases","ON","3535","2022-02-07",6501,30
"cases","ON","3536","2022-02-07",41007,53
"cases","ON","3537","2022-02-07",46763,91
"cases","ON","3538","2022-02-07",6064,23
"cases","ON","3539","2022-02-07",5299,33
"cases","ON","3540","2022-02-07",6303,24
"cases","ON","3541","2022-02-07",8948,34
"cases","ON","3542","2022-02-07",9109,41
"cases","ON","3543","2022-02-07",5980,36
"cases","ON","3544","2022-02-07",30103,106
"cases","ON","3546","2022-02-07",32315,86
"cases","ON","3547","2022-02-07",3042,25
"cases","ON","3549","2022-02-07",3581,25
"cases","ON","3551","2022-02-07",59499,138
"cases","ON","3553","2022-02-07",168487,147
"cases","ON","3555","2022-02-07",5140,21
"cases","ON","3556","2022-02-07",4521,30
"cases","ON","3557","2022-02-07",2983,9
"cases","ON","3558","2022-02-07",12958,21
"cases","ON","3560","2022-02-07",32883,89
"cases","ON","3561","2022-02-07",9681,58
"cases","ON","3562","2022-02-07",7224,29
"cases","ON","3563","2022-02-07",1026,1
"cases","ON","3565","2022-02-07",39052,73
"cases","ON","3566","2022-02-07",17635,38
"cases","ON","3568","2022-02-07",35376,114
"cases","ON","3570","2022-02-07",95841,137
"cases","ON","3575","2022-02-07",10536,31
"cases","ON","3595","2022-02-07",271509,370
"cases","ON","3526","2022-02-08",4064,44
"cases","ON","3527","2022-02-08",9500,11
"cases","ON","3530","2022-02-08",51103,73
"cases","ON","3533","2022-02-08",5680,20
"cases","ON","3534","2022-02-08",6597,13
"cases","ON","3535","2022-02-08",6514,13
"cases","ON","3536","2022-02-08",41055,48
"cases","ON","3537","2022-02-08",46850,87
"cases","ON","3538","2022-02-08",6102,38
"cases","ON","3539","2022-02-08",5310,11
"cases","ON","3540","2022-02-08",6338,35
"cases","ON","3541","2022-02-08",9057,109
"cases","ON","3542","2022-02-08",9137,28
"cases","ON","3543","2022-02-08",6013,33
"cases","ON","3544","2022-02-08",30162,59
"cases","ON","3546","2022-02-08",32431,116
"cases","ON","3547","2022-02-08",3062,20
"cases","ON","3549","2022-02-08",3610,29
"cases","ON","3551","2022-02-08",59651,152
"cases","ON","3553","2022-02-08",168685,198
"cases","ON","3555","2022-02-08",5152,12
"cases","ON","3556","2022-02-08",4532,11
"cases","ON","3557","2022-02-08",3006,23
"cases","ON","3558","2022-02-08",12988,30
"cases","ON","3560","2022-02-08",32953,70
"cases","ON","3561","2022-02-08",9742,61
"cases","ON","3562","2022-02-08",7260,36
"cases","ON","3563","2022-02-08",1024,-2
"cases","ON","3565","2022-02-08",39128,76
"cases","ON","3566","2022-02-08",17677,42
"cases","ON","3568","2022-02-08",35477,101
"cases","ON","3570","2022-02-08",95971,130
"cases","ON","3575","2022-02-08",10573,37
"cases","ON","3595","2022-02-08",271837,328
"cases","ON","3526","2022-02-09",4123,59
"cases","ON","3527","2022-02-09",9522,22
"cases","ON","3530","2022-02-09",51249,146
"cases","ON","3533","2022-02-09",5712,32
"cases","ON","3534","2022-02-09",6655,58
"cases","ON","3535","2022-02-09",6540,26
"cases","ON","3536","2022-02-09",41138,83
"cases","ON","3537","2022-02-09",46989,139
"cases","ON","3538","2022-02-09",6199,97
"cases","ON","3539","2022-02-09",5337,27
"cases","ON","3540","2022-02-09",6373,35
"cases","ON","3541","2022-02-09",9087,30
"cases","ON","3542","2022-02-09",9197,60
"cases","ON","3543","2022-02-09",6074,61
"cases","ON","3544","2022-02-09",30290,128
"cases","ON","3546","2022-02-09",32554,123
"cases","ON","3547","2022-02-09",3113,51
"cases","ON","3549","2022-02-09",3667,57
"cases","ON","3551","2022-02-09",59895,244
"cases","ON","3553","2022-02-09",168968,283
"cases","ON","3555","2022-02-09",5166,14
"cases","ON","3556","2022-02-09",4588,56
"cases","ON","3557","2022-02-09",3033,27
"cases","ON","3558","2022-02-09",13056,68
"cases","ON","3560","2022-02-09",33103,150
"cases","ON","3561","2022-02-09",9834,92
"cases","ON","3562","2022-02-09",7331,71
"cases","ON","3563","2022-02-09",1040,16
"cases","ON","3565","2022-02-09",39205,77
"cases","ON","3566","2022-02-09",17729,52
"cases","ON","3568","2022-02-09",35580,103
"cases","ON","3570","2022-02-09",96114,143
"cases","ON","3575","2022-02-09",10623,50
"cases","ON","3595","2022-02-09",272319,482
"cases","ON","3526","2022-02-10",4197,74
"cases","ON","3527","2022-02-10",9542,20
"cases","ON","3530","2022-02-10",51384,135
"cases","ON","3533","2022-02-10",5747,35
"cases","ON","3534","2022-02-10",6679,24
"cases","ON","3535","2022-02-10",6568,28
"cases","ON","3536","2022-02-10",41231,93
"cases","ON","3537","2022-02-10",47108,119
"cases","ON","3538","2022-02-10",6246,47
"cases","ON","3539","2022-02-10",5372,35
"cases","ON","3540","2022-02-10",6405,32
"cases","ON","3541","2022-02-10",9132,45
"cases","ON","3542","2022-02-10",9275,78
"cases","ON","3543","2022-02-10",6115,41
"cases","ON","3544","2022-02-10",30422,132
"cases","ON","3546","2022-02-10",32648,94
"cases","ON","3547","2022-02-10",3160,47
"cases","ON","3549","2022-02-10",3751,84
"cases","ON","3551","2022-02-10",60066,171
"cases","ON","3553","2022-02-10",169243,275
"cases","ON","3555","2022-02-10",5188,22
"cases","ON","3556","2022-02-10",4665,77
"cases","ON","3557","2022-02-10",3074,41
"cases","ON","3558","2022-02-10",13086,30
"cases","ON","3560","2022-02-10",33284,181
"cases","ON","3561","2022-02-10",9901,67
"cases","ON","3562","2022-02-10",7427,96
"cases","ON","3563","2022-02-10",1050,10
"cases","ON","3565","2022-02-10",39332,127
"cases","ON","3566","2022-02-10",17772,43
"cases","ON","3568","2022-02-10",35725,145
"cases","ON","3570","2022-02-10",96277,163
"cases","ON","3575","2022-02-10",10658,35
"cases","ON","3595","2022-02-10",272874,555
"cases","ON","3526","2022-02-11",4248,51
"cases","ON","3527","2022-02-11",9563,21
"cases","ON","3530","2022-02-11",51488,104
"cases","ON","3533","2022-02-11",5781,34
"cases","ON","3534","2022-02-11",6723,44
"cases","ON","3535","2022-02-11",6618,50
"cases","ON","3536","2022-02-11",41320,89
"cases","ON","3537","2022-02-11",47219,111
"cases","ON","3538","2022-02-11",6281,35
"cases","ON","3539","2022-02-11",5404,32
"cases","ON","3540","2022-02-11",6454,49
"cases","ON","3541","2022-02-11",9172,40
"cases","ON","3542","2022-02-11",9328,53
"cases","ON","3543","2022-02-11",6172,57
"cases","ON","3544","2022-02-11",30534,112
"cases","ON","3546","2022-02-11",32772,124
"cases","ON","3547","2022-02-11",3198,38
"cases","ON","3549","2022-02-11",3857,106
"cases","ON","3551","2022-02-11",60257,191
"cases","ON","3553","2022-02-11",169435,192
"cases","ON","3555","2022-02-11",5209,21
"cases","ON","3556","2022-02-11",4710,45
"cases","ON","3557","2022-02-11",3098,24
"cases","ON","3558","2022-02-11",13133,47
"cases","ON","3560","2022-02-11",33418,134
"cases","ON","3561","2022-02-11",10000,99
"cases","ON","3562","2022-02-11",7536,109
"cases","ON","3563","2022-02-11",1061,11
"cases","ON","3565","2022-02-11",39431,99
"cases","ON","3566","2022-02-11",17842,70
"cases","ON","3568","2022-02-11",35849,124
"cases","ON","3570","2022-02-11",96438,161
"cases","ON","3575","2022-02-11",10708,50
"cases","ON","3595","2022-02-11",273254,380
"cases","ON","3526","2022-02-12",4323,75
"cases","ON","3527","2022-02-12",9588,25
"cases","ON","3530","2022-02-12",51592,104
"cases","ON","3533","2022-02-12",5812,31
"cases","ON","3534","2022-02-12",6743,20
"cases","ON","3535","2022-02-12",6657,39
"cases","ON","3536","2022-02-12",41400,80
"cases","ON","3537","2022-02-12",47317,98
"cases","ON","3538","2022-02-12",6342,61
"cases","ON","3539","2022-02-12",5439,35
"cases","ON","3540","2022-02-12",6489,35
"cases","ON","3541","2022-02-12",9231,59
"cases","ON","3542","2022-02-12",9344,16
"cases","ON","3543","2022-02-12",6227,55
"cases","ON","3544","2022-02-12",30661,127
"cases","ON","3546","2022-02-12",32869,97
"cases","ON","3547","2022-02-12",3233,35
"cases","ON","3549","2022-02-12",3897,40
"cases","ON","3551","2022-02-12",60415,158
"cases","ON","3553","2022-02-12",169688,253
"cases","ON","3555","2022-02-12",5239,30
"cases","ON","3556","2022-02-12",4745,35
"cases","ON","3557","2022-02-12",3120,22
"cases","ON","3558","2022-02-12",13187,54
"cases","ON","3560","2022-02-12",33655,237
"cases","ON","3561","2022-02-12",10103,103
"cases","ON","3562","2022-02-12",7645,109
"cases","ON","3563","2022-02-12",1071,10
"cases","ON","3565","2022-02-12",39544,113
"cases","ON","3566","2022-02-12",17895,53
"cases","ON","3568","2022-02-12",35940,91
"cases","ON","3570","2022-02-12",96574,136
"cases","ON","3575","2022-02-12",10745,37
"cases","ON","3595","2022-02-12",273725,471
"cases","ON","3526","2022-02-13",4356,33
"cases","ON","3527","2022-02-13",9611,23
"cases","ON","3530","2022-02-13",51689,97
"cases","ON","3533","2022-02-13",5837,25
"cases","ON","3534","2022-02-13",6758,15
"cases","ON","3535","2022-02-13",6684,27
"cases","ON","3536","2022-02-13",41499,99
"cases","ON","3537","2022-02-13",47419,102
"cases","ON","3538","2022-02-13",6371,29
"cases","ON","3539","2022-02-13",5457,18
"cases","ON","3540","2022-02-13",6510,21
"cases","ON","3541","2022-02-13",9287,56
"cases","ON","3542","2022-02-13",9380,36
"cases","ON","3543","2022-02-13",6277,50
"cases","ON","3544","2022-02-13",30754,93
"cases","ON","3546","2022-02-13",32964,95
"cases","ON","3547","2022-02-13",3254,21
"cases","ON","3549","2022-02-13",3976,79
"cases","ON","3551","2022-02-13",60522,107
"cases","ON","3553","2022-02-13",169947,259
"cases","ON","3555","2022-02-13",5253,14
"cases","ON","3556","2022-02-13",4812,67
"cases","ON","3557","2022-02-13",3138,18
"cases","ON","3558","2022-02-13",13222,35
"cases","ON","3560","2022-02-13",33774,119
"cases","ON","3561","2022-02-13",10166,63
"cases","ON","3562","2022-02-13",7732,87
"cases","ON","3563","2022-02-13",1081,10
"cases","ON","3565","2022-02-13",39594,50
"cases","ON","3566","2022-02-13",17925,30
"cases","ON","3568","2022-02-13",36027,87
"cases","ON","3570","2022-02-13",96689,115
"cases","ON","3575","2022-02-13",10781,36
"cases","ON","3595","2022-02-13",273974,249
"cases","ON","3526","2022-02-14",4381,25
"cases","ON","3527","2022-02-14",9630,19
"cases","ON","3530","2022-02-14",51769,80
"cases","ON","3533","2022-02-14",5867,30
"cases","ON","3534","2022-02-14",6773,15
"cases","ON","3535","2022-02-14",6707,23
"cases","ON","3536","2022-02-14",41543,44
"cases","ON","3537","2022-02-14",47465,46
"cases","ON","3538","2022-02-14",6388,17
"cases","ON","3539","2022-02-14",5467,10
"cases","ON","3540","2022-02-14",6531,21
