"name","province","sub_region_1","date","value","value_daily"
"cases","ON","Brant",2021-01-03,1044,18
"cases","ON","Chatham-Kent",2021-01-03,734,19
"cases","ON","Durham",2021-01-03,7716,197
"cases","ON","Eastern",2021-01-03,1517,45
"cases","ON","Grey Bruce",2021-01-03,480,15
"cases","ON","Haldimand-Norfolk",2021-01-03,969,30
"cases","ON","Haliburton Kawartha Pineridge",2021-01-03,558,14
"cases","ON","Halton",2021-01-03,5980,100
"cases","ON","Hamilton",2021-01-03,6472,172
"cases","ON","Hastings Prince Edward",2021-01-03,294,1
"cases","ON","Huron Perth",2021-01-03,738,27
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-03,551,4
"cases","ON","Lambton",2021-01-03,911,55
"cases","ON","Leeds Grenville and Lanark",2021-01-03,699,5
"cases","ON","Middlesex-London",2021-01-03,3449,79
"cases","ON","Niagara",2021-01-03,4317,113
"cases","ON","North Bay Parry Sound",2021-01-03,135,3
"cases","ON","Northwestern",2021-01-03,177,5
"cases","ON","Ottawa",2021-01-03,10341,100
"cases","ON","Peel",2021-01-03,40843,346
"cases","ON","Peterborough",2021-01-03,382,18
"cases","ON","Porcupine",2021-01-03,131,1
"cases","ON","Renfrew",2021-01-03,240,2
"cases","ON","Simcoe Muskoka",2021-01-03,3757,58
"cases","ON","Southwestern",2021-01-03,1464,29
"cases","ON","Sudbury",2021-01-03,284,4
"cases","ON","Thunder Bay",2021-01-03,593,5
"cases","ON","Timiskaming",2021-01-03,79,6
"cases","ON","Toronto",2021-01-03,60659,786
"cases","ON","Waterloo",2021-01-03,6133,157
"cases","ON","Wellington Dufferin Guelph",2021-01-03,2761,53
"cases","ON","Windsor-Essex",2021-01-03,8140,187
"cases","ON","York",2021-01-03,18337,308
"cases","ON","Algoma",2021-01-04,81,4
"cases","ON","Brant",2021-01-04,1073,29
"cases","ON","Chatham-Kent",2021-01-04,759,25
"cases","ON","Durham",2021-01-04,7838,122
"cases","ON","Eastern",2021-01-04,1572,55
"cases","ON","Grey Bruce",2021-01-04,482,2
"cases","ON","Haldimand-Norfolk",2021-01-04,976,7
"cases","ON","Haliburton Kawartha Pineridge",2021-01-04,569,11
"cases","ON","Halton",2021-01-04,6050,70
"cases","ON","Hamilton",2021-01-04,6566,94
"cases","ON","Hastings Prince Edward",2021-01-04,294,0
"cases","ON","Huron Perth",2021-01-04,760,22
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-04,555,4
"cases","ON","Lambton",2021-01-04,988,77
"cases","ON","Leeds Grenville and Lanark",2021-01-04,701,2
"cases","ON","Middlesex-London",2021-01-04,3547,98
"cases","ON","Niagara",2021-01-04,4403,86
"cases","ON","North Bay Parry Sound",2021-01-04,138,3
"cases","ON","Northwestern",2021-01-04,177,0
"cases","ON","Ottawa",2021-01-04,10472,131
"cases","ON","Peel",2021-01-04,41424,581
"cases","ON","Peterborough",2021-01-04,388,6
"cases","ON","Porcupine",2021-01-04,132,1
"cases","ON","Renfrew",2021-01-04,251,11
"cases","ON","Simcoe Muskoka",2021-01-04,3811,54
"cases","ON","Southwestern",2021-01-04,1506,42
"cases","ON","Sudbury",2021-01-04,285,1
"cases","ON","Thunder Bay",2021-01-04,599,6
"cases","ON","Timiskaming",2021-01-04,79,0
"cases","ON","Toronto",2021-01-04,61576,917
"cases","ON","Waterloo",2021-01-04,6259,126
"cases","ON","Wellington Dufferin Guelph",2021-01-04,2809,48
"cases","ON","Windsor-Essex",2021-01-04,8386,246
"cases","ON","York",2021-01-04,18726,389
"cases","ON","Algoma",2021-01-05,85,4
"cases","ON","Brant",2021-01-05,1102,29
"cases","ON","Chatham-Kent",2021-01-05,798,39
"cases","ON","Durham",2021-01-05,8010,172
"cases","ON","Eastern",2021-01-05,1617,45
"cases","ON","Grey Bruce",2021-01-05,489,7
"cases","ON","Haldimand-Norfolk",2021-01-05,994,18
"cases","ON","Haliburton Kawartha Pineridge",2021-01-05,576,7
"cases","ON","Halton",2021-01-05,6178,128
"cases","ON","Hamilton",2021-01-05,6717,151
"cases","ON","Hastings Prince Edward",2021-01-05,303,9
"cases","ON","Huron Perth",2021-01-05,781,21
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-05,564,9
"cases","ON","Lambton",2021-01-05,1050,62
"cases","ON","Leeds Grenville and Lanark",2021-01-05,705,4
"cases","ON","Middlesex-London",2021-01-05,3698,151
"cases","ON","Niagara",2021-01-05,4504,101
"cases","ON","North Bay Parry Sound",2021-01-05,141,3
"cases","ON","Northwestern",2021-01-05,179,2
"cases","ON","Ottawa",2021-01-05,10598,126
"cases","ON","Peel",2021-01-05,42038,614
"cases","ON","Peterborough",2021-01-05,387,-1
"cases","ON","Porcupine",2021-01-05,133,1
"cases","ON","Renfrew",2021-01-05,253,2
"cases","ON","Simcoe Muskoka",2021-01-05,3883,72
"cases","ON","Southwestern",2021-01-05,1541,35
"cases","ON","Sudbury",2021-01-05,289,4
"cases","ON","Thunder Bay",2021-01-05,604,5
"cases","ON","Timiskaming",2021-01-05,79,0
"cases","ON","Toronto",2021-01-05,62354,778
"cases","ON","Waterloo",2021-01-05,6388,129
"cases","ON","Wellington Dufferin Guelph",2021-01-05,2855,46
"cases","ON","Windsor-Essex",2021-01-05,8528,142
"cases","ON","York",2021-01-05,18939,213
"cases","ON","Algoma",2021-01-06,92,7
"cases","ON","Brant",2021-01-06,1110,8
"cases","ON","Chatham-Kent",2021-01-06,812,14
"cases","ON","Durham",2021-01-06,8155,145
"cases","ON","Eastern",2021-01-06,1664,47
"cases","ON","Grey Bruce",2021-01-06,494,5
"cases","ON","Haldimand-Norfolk",2021-01-06,1001,7
"cases","ON","Haliburton Kawartha Pineridge",2021-01-06,590,14
"cases","ON","Halton",2021-01-06,6278,100
"cases","ON","Hamilton",2021-01-06,6870,153
"cases","ON","Hastings Prince Edward",2021-01-06,310,7
"cases","ON","Huron Perth",2021-01-06,787,6
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-06,578,14
"cases","ON","Lambton",2021-01-06,1074,24
"cases","ON","Leeds Grenville and Lanark",2021-01-06,712,7
"cases","ON","Middlesex-London",2021-01-06,3825,127
"cases","ON","Niagara",2021-01-06,4696,192
"cases","ON","North Bay Parry Sound",2021-01-06,150,9
"cases","ON","Northwestern",2021-01-06,181,2
"cases","ON","Ottawa",2021-01-06,10692,94
"cases","ON","Peel",2021-01-06,42561,523
"cases","ON","Peterborough",2021-01-06,391,4
"cases","ON","Porcupine",2021-01-06,133,0
"cases","ON","Renfrew",2021-01-06,256,3
"cases","ON","Simcoe Muskoka",2021-01-06,3940,57
"cases","ON","Southwestern",2021-01-06,1586,45
"cases","ON","Sudbury",2021-01-06,297,8
"cases","ON","Thunder Bay",2021-01-06,614,10
"cases","ON","Timiskaming",2021-01-06,81,2
"cases","ON","Toronto",2021-01-06,63159,805
"cases","ON","Waterloo",2021-01-06,6594,206
"cases","ON","Wellington Dufferin Guelph",2021-01-06,2919,64
"cases","ON","Windsor-Essex",2021-01-06,8736,208
"cases","ON","York",2021-01-06,19288,349
"cases","ON","Algoma",2021-01-07,104,12
"cases","ON","Brant",2021-01-07,1137,27
"cases","ON","Chatham-Kent",2021-01-07,831,19
"cases","ON","Durham",2021-01-07,8329,174
"cases","ON","Eastern",2021-01-07,1700,36
"cases","ON","Grey Bruce",2021-01-07,510,16
"cases","ON","Haldimand-Norfolk",2021-01-07,1012,11
"cases","ON","Haliburton Kawartha Pineridge",2021-01-07,607,17
"cases","ON","Halton",2021-01-07,6373,95
"cases","ON","Hamilton",2021-01-07,7016,146
"cases","ON","Hastings Prince Edward",2021-01-07,312,2
"cases","ON","Huron Perth",2021-01-07,799,12
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-07,582,4
"cases","ON","Lambton",2021-01-07,1077,3
"cases","ON","Leeds Grenville and Lanark",2021-01-07,722,10
"cases","ON","Middlesex-London",2021-01-07,3940,115
"cases","ON","Niagara",2021-01-07,4808,112
"cases","ON","North Bay Parry Sound",2021-01-07,160,10
"cases","ON","Northwestern",2021-01-07,196,15
"cases","ON","Ottawa",2021-01-07,10856,164
"cases","ON","Peel",2021-01-07,43129,568
"cases","ON","Peterborough",2021-01-07,403,12
"cases","ON","Porcupine",2021-01-07,135,2
"cases","ON","Renfrew",2021-01-07,255,-1
"cases","ON","Simcoe Muskoka",2021-01-07,4018,78
"cases","ON","Southwestern",2021-01-07,1608,22
"cases","ON","Sudbury",2021-01-07,306,9
"cases","ON","Thunder Bay",2021-01-07,621,7
"cases","ON","Timiskaming",2021-01-07,82,1
"cases","ON","Toronto",2021-01-07,64050,891
"cases","ON","Waterloo",2021-01-07,6769,175
"cases","ON","Wellington Dufferin Guelph",2021-01-07,3009,90
"cases","ON","Windsor-Essex",2021-01-07,8944,208
"cases","ON","York",2021-01-07,19745,457
"cases","ON","Algoma",2021-01-08,107,3
"cases","ON","Brant",2021-01-08,1178,41
"cases","ON","Chatham-Kent",2021-01-08,841,10
"cases","ON","Durham",2021-01-08,8499,170
"cases","ON","Eastern",2021-01-08,1745,45
"cases","ON","Grey Bruce",2021-01-08,530,20
"cases","ON","Haldimand-Norfolk",2021-01-08,1032,20
"cases","ON","Haliburton Kawartha Pineridge",2021-01-08,620,13
"cases","ON","Halton",2021-01-08,6507,134
"cases","ON","Hamilton",2021-01-08,7192,176
"cases","ON","Hastings Prince Edward",2021-01-08,316,4
"cases","ON","Huron Perth",2021-01-08,830,31
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-08,594,12
"cases","ON","Lambton",2021-01-08,1133,56
"cases","ON","Leeds Grenville and Lanark",2021-01-08,729,7
"cases","ON","Middlesex-London",2021-01-08,3993,53
"cases","ON","Niagara",2021-01-08,5021,213
"cases","ON","North Bay Parry Sound",2021-01-08,161,1
"cases","ON","Northwestern",2021-01-08,203,7
"cases","ON","Ottawa",2021-01-08,11010,154
"cases","ON","Peel",2021-01-08,43820,691
"cases","ON","Peterborough",2021-01-08,411,8
"cases","ON","Porcupine",2021-01-08,141,6
"cases","ON","Renfrew",2021-01-08,267,12
"cases","ON","Simcoe Muskoka",2021-01-08,4093,75
"cases","ON","Southwestern",2021-01-08,1648,40
"cases","ON","Sudbury",2021-01-08,319,13
"cases","ON","Thunder Bay",2021-01-08,629,8
"cases","ON","Timiskaming",2021-01-08,83,1
"cases","ON","Toronto",2021-01-08,65432,1382
"cases","ON","Waterloo",2021-01-08,6916,147
"cases","ON","Wellington Dufferin Guelph",2021-01-08,3094,85
"cases","ON","Windsor-Essex",2021-01-08,9128,184
"cases","ON","York",2021-01-08,20172,427
"cases","ON","Algoma",2021-01-09,117,10
"cases","ON","Brant",2021-01-09,1193,15
"cases","ON","Chatham-Kent",2021-01-09,852,11
"cases","ON","Durham",2021-01-09,8665,166
"cases","ON","Eastern",2021-01-09,1787,42
"cases","ON","Grey Bruce",2021-01-09,541,11
"cases","ON","Haldimand-Norfolk",2021-01-09,1058,26
"cases","ON","Haliburton Kawartha Pineridge",2021-01-09,630,10
"cases","ON","Halton",2021-01-09,6585,78
"cases","ON","Hamilton",2021-01-09,7259,67
"cases","ON","Hastings Prince Edward",2021-01-09,318,2
"cases","ON","Huron Perth",2021-01-09,852,22
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-09,596,2
"cases","ON","Lambton",2021-01-09,1178,45
"cases","ON","Leeds Grenville and Lanark",2021-01-09,732,3
"cases","ON","Middlesex-London",2021-01-09,4073,80
"cases","ON","Niagara",2021-01-09,5155,134
"cases","ON","North Bay Parry Sound",2021-01-09,162,1
"cases","ON","Northwestern",2021-01-09,204,1
"cases","ON","Ottawa",2021-01-09,11189,179
"cases","ON","Peel",2021-01-09,44368,548
"cases","ON","Peterborough",2021-01-09,419,8
"cases","ON","Porcupine",2021-01-09,152,11
"cases","ON","Renfrew",2021-01-09,276,9
"cases","ON","Simcoe Muskoka",2021-01-09,4164,71
"cases","ON","Southwestern",2021-01-09,1695,47
"cases","ON","Sudbury",2021-01-09,332,13
"cases","ON","Thunder Bay",2021-01-09,634,5
"cases","ON","Timiskaming",2021-01-09,83,0
"cases","ON","Toronto",2021-01-09,66502,1070
"cases","ON","Waterloo",2021-01-09,7032,116
"cases","ON","Wellington Dufferin Guelph",2021-01-09,3149,55
"cases","ON","Windsor-Essex",2021-01-09,9410,282
"cases","ON","York",2021-01-09,20475,303
"cases","ON","Algoma",2021-01-10,120,3
"cases","ON","Brant",2021-01-10,1235,42
"cases","ON","Chatham-Kent",2021-01-10,868,16
"cases","ON","Durham",2021-01-10,8855,190
"cases","ON","Eastern",2021-01-10,1859,72
"cases","ON","Grey Bruce",2021-01-10,546,5
"cases","ON","Haldimand-Norfolk",2021-01-10,1080,22
"cases","ON","Haliburton Kawartha Pineridge",2021-01-10,649,19
"cases","ON","Halton",2021-01-10,6703,118
"cases","ON","Hamilton",2021-01-10,7323,64
"cases","ON","Hastings Prince Edward",2021-01-10,323,5
"cases","ON","Huron Perth",2021-01-10,866,14
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-10,606,10
"cases","ON","Lambton",2021-01-10,1217,39
"cases","ON","Leeds Grenville and Lanark",2021-01-10,733,1
"cases","ON","Middlesex-London",2021-01-10,4246,173
"cases","ON","Niagara",2021-01-10,5306,151
"cases","ON","North Bay Parry Sound",2021-01-10,167,5
"cases","ON","Northwestern",2021-01-10,221,17
"cases","ON","Ottawa",2021-01-10,11318,129
"cases","ON","Peel",2021-01-10,45009,641
"cases","ON","Peterborough",2021-01-10,429,10
"cases","ON","Porcupine",2021-01-10,159,7
"cases","ON","Renfrew",2021-01-10,277,1
"cases","ON","Simcoe Muskoka",2021-01-10,4249,85
"cases","ON","Southwestern",2021-01-10,1744,49
"cases","ON","Sudbury",2021-01-10,340,8
"cases","ON","Thunder Bay",2021-01-10,654,20
"cases","ON","Timiskaming",2021-01-10,83,0
"cases","ON","Toronto",2021-01-10,67662,1160
"cases","ON","Waterloo",2021-01-10,7252,220
"cases","ON","Wellington Dufferin Guelph",2021-01-10,3218,69
"cases","ON","Windsor-Essex",2021-01-10,9633,223
"cases","ON","York",2021-01-10,20832,357
"cases","ON","Algoma",2021-01-11,127,7
"cases","ON","Brant",2021-01-11,1249,14
"cases","ON","Chatham-Kent",2021-01-11,889,21
"cases","ON","Durham",2021-01-11,8998,143
"cases","ON","Eastern",2021-01-11,1928,69
"cases","ON","Grey Bruce",2021-01-11,551,5
"cases","ON","Haldimand-Norfolk",2021-01-11,1086,6
"cases","ON","Haliburton Kawartha Pineridge",2021-01-11,658,9
"cases","ON","Halton",2021-01-11,6784,81
"cases","ON","Hamilton",2021-01-11,7469,146
"cases","ON","Hastings Prince Edward",2021-01-11,328,5
"cases","ON","Huron Perth",2021-01-11,893,27
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-11,611,5
"cases","ON","Lambton",2021-01-11,1307,90
"cases","ON","Leeds Grenville and Lanark",2021-01-11,737,4
"cases","ON","Middlesex-London",2021-01-11,4387,141
"cases","ON","Niagara",2021-01-11,5474,168
"cases","ON","North Bay Parry Sound",2021-01-11,169,2
"cases","ON","Northwestern",2021-01-11,223,2
"cases","ON","Ottawa",2021-01-11,11477,159
"cases","ON","Peel",2021-01-11,45540,531
"cases","ON","Peterborough",2021-01-11,433,4
"cases","ON","Porcupine",2021-01-11,160,1
"cases","ON","Renfrew",2021-01-11,284,7
"cases","ON","Simcoe Muskoka",2021-01-11,4333,84
"cases","ON","Southwestern",2021-01-11,1825,81
"cases","ON","Sudbury",2021-01-11,351,11
"cases","ON","Thunder Bay",2021-01-11,658,4
"cases","ON","Timiskaming",2021-01-11,83,0
"cases","ON","Toronto",2021-01-11,68593,931
"cases","ON","Waterloo",2021-01-11,7417,165
"cases","ON","Wellington Dufferin Guelph",2021-01-11,3274,56
"cases","ON","Windsor-Essex",2021-01-11,9751,118
"cases","ON","York",2021-01-11,21073,241
"cases","ON","Algoma",2021-01-12,128,1
"cases","ON","Brant",2021-01-12,1255,6
"cases","ON","Chatham-Kent",2021-01-12,915,26
"cases","ON","Durham",2021-01-12,9073,75
"cases","ON","Eastern",2021-01-12,1946,18
"cases","ON","Grey Bruce",2021-01-12,559,8
"cases","ON","Haldimand-Norfolk",2021-01-12,1097,11
"cases","ON","Haliburton Kawartha Pineridge",2021-01-12,668,10
"cases","ON","Halton",2021-01-12,6831,47
"cases","ON","Hamilton",2021-01-12,7555,86
"cases","ON","Hastings Prince Edward",2021-01-12,326,-2
"cases","ON","Huron Perth",2021-01-12,916,23
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-12,615,4
"cases","ON","Lambton",2021-01-12,1370,63
"cases","ON","Leeds Grenville and Lanark",2021-01-12,741,4
"cases","ON","Middlesex-London",2021-01-12,4461,74
"cases","ON","Niagara",2021-01-12,5720,246
"cases","ON","North Bay Parry Sound",2021-01-12,175,6
"cases","ON","Northwestern",2021-01-12,224,1
"cases","ON","Ottawa",2021-01-12,11545,68
"cases","ON","Peel",2021-01-12,46085,545
"cases","ON","Peterborough",2021-01-12,435,2
"cases","ON","Porcupine",2021-01-12,164,4
"cases","ON","Renfrew",2021-01-12,285,1
"cases","ON","Simcoe Muskoka",2021-01-12,4391,58
"cases","ON","Southwestern",2021-01-12,1876,51
"cases","ON","Sudbury",2021-01-12,357,6
"cases","ON","Thunder Bay",2021-01-12,668,10
"cases","ON","Timiskaming",2021-01-12,83,0
"cases","ON","Toronto",2021-01-12,69430,837
"cases","ON","Waterloo",2021-01-12,7583,166
"cases","ON","Wellington Dufferin Guelph",2021-01-12,3315,41
"cases","ON","Windsor-Essex",2021-01-12,9909,158
"cases","ON","York",2021-01-12,21322,249
"cases","ON","Algoma",2021-01-13,128,0
"cases","ON","Brant",2021-01-13,1277,22
"cases","ON","Chatham-Kent",2021-01-13,929,14
"cases","ON","Durham",2021-01-13,9192,119
"cases","ON","Eastern",2021-01-13,1958,12
"cases","ON","Grey Bruce",2021-01-13,564,5
"cases","ON","Haldimand-Norfolk",2021-01-13,1113,16
"cases","ON","Haliburton Kawartha Pineridge",2021-01-13,670,2
"cases","ON","Halton",2021-01-13,6919,88
"cases","ON","Hamilton",2021-01-13,7726,171
"cases","ON","Hastings Prince Edward",2021-01-13,328,2
"cases","ON","Huron Perth",2021-01-13,927,11
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-13,617,2
"cases","ON","Lambton",2021-01-13,1442,72
"cases","ON","Leeds Grenville and Lanark",2021-01-13,746,5
"cases","ON","Middlesex-London",2021-01-13,4564,103
"cases","ON","Niagara",2021-01-13,5851,131
"cases","ON","North Bay Parry Sound",2021-01-13,177,2
"cases","ON","Northwestern",2021-01-13,224,0
"cases","ON","Ottawa",2021-01-13,11699,154
"cases","ON","Peel",2021-01-13,46621,536
"cases","ON","Peterborough",2021-01-13,445,10
"cases","ON","Porcupine",2021-01-13,164,0
"cases","ON","Renfrew",2021-01-13,285,0
"cases","ON","Simcoe Muskoka",2021-01-13,4441,50
"cases","ON","Southwestern",2021-01-13,1928,52
"cases","ON","Sudbury",2021-01-13,375,18
"cases","ON","Thunder Bay",2021-01-13,671,3
"cases","ON","Timiskaming",2021-01-13,85,2
"cases","ON","Toronto",2021-01-13,70168,738
"cases","ON","Waterloo",2021-01-13,7729,146
"cases","ON","Wellington Dufferin Guelph",2021-01-13,3326,11
"cases","ON","Windsor-Essex",2021-01-13,10154,245
"cases","ON","York",2021-01-13,21541,219
"cases","ON","Algoma",2021-01-14,128,0
"cases","ON","Brant",2021-01-14,1306,29
"cases","ON","Chatham-Kent",2021-01-14,946,17
"cases","ON","Durham",2021-01-14,9285,93
"cases","ON","Eastern",2021-01-14,1997,39
"cases","ON","Grey Bruce",2021-01-14,575,11
"cases","ON","Haldimand-Norfolk",2021-01-14,1121,8
"cases","ON","Haliburton Kawartha Pineridge",2021-01-14,676,6
"cases","ON","Halton",2021-01-14,7004,85
"cases","ON","Hamilton",2021-01-14,7833,107
"cases","ON","Hastings Prince Edward",2021-01-14,331,3
"cases","ON","Huron Perth",2021-01-14,956,29
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-14,622,5
"cases","ON","Lambton",2021-01-14,1462,20
"cases","ON","Leeds Grenville and Lanark",2021-01-14,749,3
"cases","ON","Middlesex-London",2021-01-14,4666,102
"cases","ON","Niagara",2021-01-14,6016,165
"cases","ON","North Bay Parry Sound",2021-01-14,177,0
"cases","ON","Northwestern",2021-01-14,226,2
"cases","ON","Ottawa",2021-01-14,11843,144
"cases","ON","Peel",2021-01-14,47193,572
"cases","ON","Peterborough",2021-01-14,452,7
"cases","ON","Porcupine",2021-01-14,167,3
"cases","ON","Renfrew",2021-01-14,288,3
"cases","ON","Simcoe Muskoka",2021-01-14,4521,80
"cases","ON","Southwestern",2021-01-14,1946,18
"cases","ON","Sudbury",2021-01-14,381,6
"cases","ON","Thunder Bay",2021-01-14,690,19
"cases","ON","Timiskaming",2021-01-14,85,0
"cases","ON","Toronto",2021-01-14,71136,968
"cases","ON","Waterloo",2021-01-14,7829,100
"cases","ON","Wellington Dufferin Guelph",2021-01-14,3383,57
"cases","ON","Windsor-Essex",2021-01-14,10422,268
"cases","ON","York",2021-01-14,21898,357
"cases","ON","Algoma",2021-01-15,135,7
"cases","ON","Brant",2021-01-15,1331,25
"cases","ON","Chatham-Kent",2021-01-15,964,18
"cases","ON","Durham",2021-01-15,9398,113
"cases","ON","Eastern",2021-01-15,2024,27
"cases","ON","Grey Bruce",2021-01-15,583,8
"cases","ON","Haldimand-Norfolk",2021-01-15,1139,18
"cases","ON","Haliburton Kawartha Pineridge",2021-01-15,689,13
"cases","ON","Halton",2021-01-15,7085,81
"cases","ON","Hamilton",2021-01-15,7971,138
"cases","ON","Hastings Prince Edward",2021-01-15,333,2
"cases","ON","Huron Perth",2021-01-15,976,20
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-15,623,1
"cases","ON","Lambton",2021-01-15,1498,36
"cases","ON","Leeds Grenville and Lanark",2021-01-15,754,5
"cases","ON","Middlesex-London",2021-01-15,4727,61
"cases","ON","Niagara",2021-01-15,6169,153
"cases","ON","North Bay Parry Sound",2021-01-15,178,1
"cases","ON","Northwestern",2021-01-15,228,2
"cases","ON","Ottawa",2021-01-15,11976,133
"cases","ON","Peel",2021-01-15,47811,618
"cases","ON","Peterborough",2021-01-15,457,5
"cases","ON","Porcupine",2021-01-15,167,0
"cases","ON","Renfrew",2021-01-15,290,2
"cases","ON","Simcoe Muskoka",2021-01-15,4594,73
"cases","ON","Southwestern",2021-01-15,1965,19
"cases","ON","Sudbury",2021-01-15,384,3
"cases","ON","Thunder Bay",2021-01-15,696,6
"cases","ON","Timiskaming",2021-01-15,85,0
"cases","ON","Toronto",2021-01-15,71936,800
"cases","ON","Waterloo",2021-01-15,7990,161
"cases","ON","Wellington Dufferin Guelph",2021-01-15,3434,51
"cases","ON","Windsor-Essex",2021-01-15,10570,148
"cases","ON","York",2021-01-15,22148,250
"cases","ON","Algoma",2021-01-16,138,3
"cases","ON","Brant",2021-01-16,1352,21
"cases","ON","Chatham-Kent",2021-01-16,974,10
"cases","ON","Durham",2021-01-16,9560,162
"cases","ON","Eastern",2021-01-16,2083,59
"cases","ON","Grey Bruce",2021-01-16,590,7
"cases","ON","Haldimand-Norfolk",2021-01-16,1158,19
"cases","ON","Haliburton Kawartha Pineridge",2021-01-16,698,9
"cases","ON","Halton",2021-01-16,7146,61
"cases","ON","Hamilton",2021-01-16,8024,53
"cases","ON","Hastings Prince Edward",2021-01-16,337,4
"cases","ON","Huron Perth",2021-01-16,984,8
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-16,622,-1
"cases","ON","Lambton",2021-01-16,1527,29
"cases","ON","Leeds Grenville and Lanark",2021-01-16,760,6
"cases","ON","Middlesex-London",2021-01-16,4787,60
"cases","ON","Niagara",2021-01-16,6316,147
"cases","ON","North Bay Parry Sound",2021-01-16,180,2
"cases","ON","Northwestern",2021-01-16,232,4
"cases","ON","Ottawa",2021-01-16,12128,152
"cases","ON","Peel",2021-01-16,48450,639
"cases","ON","Peterborough",2021-01-16,461,4
"cases","ON","Porcupine",2021-01-16,167,0
"cases","ON","Renfrew",2021-01-16,292,2
"cases","ON","Simcoe Muskoka",2021-01-16,4669,75
"cases","ON","Southwestern",2021-01-16,1980,15
"cases","ON","Sudbury",2021-01-16,391,7
"cases","ON","Thunder Bay",2021-01-16,703,7
"cases","ON","Timiskaming",2021-01-16,85,0
"cases","ON","Toronto",2021-01-16,72839,903
"cases","ON","Waterloo",2021-01-16,8122,132
"cases","ON","Wellington Dufferin Guelph",2021-01-16,3493,59
"cases","ON","Windsor-Essex",2021-01-16,10685,115
"cases","ON","York",2021-01-16,22431,283
"cases","ON","Algoma",2021-01-17,140,2
"cases","ON","Brant",2021-01-17,1358,6
"cases","ON","Chatham-Kent",2021-01-17,983,9
"cases","ON","Durham",2021-01-17,9657,97
"cases","ON","Eastern",2021-01-17,2128,45
"cases","ON","Grey Bruce",2021-01-17,596,6
"cases","ON","Haldimand-Norfolk",2021-01-17,1171,13
"cases","ON","Haliburton Kawartha Pineridge",2021-01-17,717,19
"cases","ON","Halton",2021-01-17,7205,59
"cases","ON","Hamilton",2021-01-17,8115,91
"cases","ON","Hastings Prince Edward",2021-01-17,342,5
"cases","ON","Huron Perth",2021-01-17,1020,36
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-17,624,2
"cases","ON","Lambton",2021-01-17,1591,64
"cases","ON","Leeds Grenville and Lanark",2021-01-17,766,6
"cases","ON","Middlesex-London",2021-01-17,4953,166
"cases","ON","Niagara",2021-01-17,6502,186
"cases","ON","North Bay Parry Sound",2021-01-17,180,0
"cases","ON","Northwestern",2021-01-17,232,0
"cases","ON","Ottawa",2021-01-17,12272,144
"cases","ON","Peel",2021-01-17,49035,585
"cases","ON","Peterborough",2021-01-17,471,10
"cases","ON","Porcupine",2021-01-17,170,3
"cases","ON","Renfrew",2021-01-17,291,-1
"cases","ON","Simcoe Muskoka",2021-01-17,4716,47
"cases","ON","Southwestern",2021-01-17,2038,58
"cases","ON","Sudbury",2021-01-17,395,4
"cases","ON","Thunder Bay",2021-01-17,718,15
"cases","ON","Timiskaming",2021-01-17,85,0
"cases","ON","Toronto",2021-01-17,73874,1035
"cases","ON","Waterloo",2021-01-17,8266,144
"cases","ON","Wellington Dufferin Guelph",2021-01-17,3559,66
"cases","ON","Windsor-Essex",2021-01-17,10939,254
"cases","ON","York",2021-01-17,22677,246
"cases","ON","Algoma",2021-01-18,142,2
"cases","ON","Brant",2021-01-18,1370,12
"cases","ON","Chatham-Kent",2021-01-18,1011,28
"cases","ON","Durham",2021-01-18,9733,76
"cases","ON","Eastern",2021-01-18,2164,36
"cases","ON","Grey Bruce",2021-01-18,597,1
"cases","ON","Haldimand-Norfolk",2021-01-18,1184,13
"cases","ON","Haliburton Kawartha Pineridge",2021-01-18,724,7
"cases","ON","Halton",2021-01-18,7284,79
"cases","ON","Hamilton",2021-01-18,8236,121
"cases","ON","Hastings Prince Edward",2021-01-18,346,4
"cases","ON","Huron Perth",2021-01-18,1035,15
"cases","ON","Kingston Frontenac Lennox & Addington",2021-01-18,624,0
"cases","ON","Lambton",2021-01-18,1643,52
"cases","ON","Leeds Grenville and Lanark",2021-01-18,767,1
"cases","ON","Middlesex-London",2021-01-18,5020,67
"cases","ON","Niagara",2021-01-18,6653,151
"cases","ON","North Bay Parry Sound",2021-01-18,181,1
"cases","ON","Northwestern",2021-01-18,235,3
"cases","ON","Ottawa",2021-01-18,12364,92
"cases","ON","Peel",2021-01-18,49542,507
"cases","ON","Peterborough",2021-01-18,475,4
"cases","ON","Porcupine",2021-01-18,170,0
"cases","ON","Renfrew",2021-01-18,293,2
